Shimmer_8280_Timestamp_Unix_CAL,Shimmer_8280_Accel_LN_X_CAL,Shimmer_8280_Accel_LN_Y_CAL,Shimmer_8280_Accel_LN_Z_CAL,Shimmer_8280_GSR_Range_CAL,Shimmer_8280_GSR_Skin_Conductance_CAL,Shimmer_8280_GSR_Skin_Resistance_CAL,Shimmer_8280_Gyro_X_CAL,Shimmer_8280_Gyro_Y_CAL,Shimmer_8280_Gyro_Z_CAL,Shimmer_8280_Mag_X_CAL,Shimmer_8280_Mag_Y_CAL,Shimmer_8280_Mag_Z_CAL,Shimmer_8280_Pressure_BMP280_CAL,Shimmer_8280_Temperature_BMP280_CAL,adjusted_time
1726836852072.296,5.108695652173913,5.3478260869565215,10.17391304347826,1.0,8.313869637911449,120.2809333742708,-7.480916030534351,0.8244274809160305,1.618320610687023,-0.328335832083958,-0.13043478260869565,0.272863568215892,99.5383233608369,22.25598996282206,2024-09-20 14:54:12.072295936+02:00
1726836852091.8274,5.108695652173913,5.369565217391304,10.130434782608695,1.0,8.313869637911449,120.2809333742708,-7.49618320610687,0.9618320610687022,1.5572519083969465,-0.32533733133433285,-0.13343328335832083,0.26686656671664166,99.54373917507381,22.25598996282206,2024-09-20 14:54:12.091827456+02:00
1726836852111.3586,5.076086956521739,5.326086956521739,10.152173913043478,0.0,2.3873307455397033,418.8778625954194,-7.3893129770992365,0.916030534351145,1.450381679389313,-0.33433283358320837,-0.12593703148425786,0.2593703148425787,99.54373917507381,22.25598996282206,2024-09-20 14:54:12.111358720+02:00
1726836852130.89,5.108695652173913,5.358695652173913,10.130434782608695,0.0,2.3873307455397033,418.8778625954194,-7.297709923664121,0.732824427480916,1.3282442748091603,-0.33433283358320837,-0.12593703148425786,0.26686656671664166,99.5383233608369,22.25598996282206,2024-09-20 14:54:12.130889984+02:00
1726836852150.4211,5.108695652173913,5.33695652173913,10.152173913043478,0.0,2.3873307455397033,418.8778625954194,-7.465648854961832,0.8244274809160305,1.5114503816793892,-0.3298350824587706,-0.12143928035982009,0.272863568215892,99.54373917507381,22.25598996282206,2024-09-20 14:54:12.150421248+02:00
1726836852169.9524,5.119565217391304,5.3478260869565215,10.152173913043478,0.0,2.3873307455397033,418.8778625954194,-7.526717557251908,0.8244274809160305,1.4961832061068703,-0.3298350824587706,-0.11544227886056971,0.2773613193403298,99.53561545750706,22.25598996282206,2024-09-20 14:54:12.169952512+02:00
1726836852189.4836,5.0978260869565215,5.326086956521739,10.16304347826087,0.0,2.3873307455397033,418.8778625954194,-7.465648854961832,0.8396946564885496,1.8015267175572518,-0.335832083958021,-0.11244377811094453,0.26836581709145424,99.53561545750706,22.25598996282206,2024-09-20 14:54:12.189483520+02:00
1726836852209.015,5.0978260869565215,5.358695652173913,10.141304347826086,1.0,2.3611696085563683,423.51891891891887,-7.480916030534351,0.7633587786259541,1.9236641221374045,-0.3268365817091454,-0.1199400299850075,0.26686656671664166,99.53561545750706,22.25598996282206,2024-09-20 14:54:12.209014784+02:00
1726836852228.546,5.119565217391304,5.358695652173913,10.141304347826086,1.0,2.3611696085563683,423.51891891891887,-7.49618320610687,0.9923664122137404,2.229007633587786,-0.32533733133433285,-0.1169415292353823,0.2623688155922039,99.53019965842464,22.25598996282206,2024-09-20 14:54:12.228545792+02:00
1726836852248.0774,5.108695652173913,5.358695652173913,10.17391304347826,1.0,2.3611696085563683,423.51891891891887,-7.801526717557252,0.7938931297709924,1.7099236641221374,-0.3268365817091454,-0.12743628185907047,0.2638680659670165,99.53290755670298,22.25598996282206,2024-09-20 14:54:12.248077312+02:00
