timestamp,sample
1726836053125,-68
1726836053133,-69
1726836053141,-72
1726836053149,-69
1726836053157,-64
1726836053165,-61
1726836053173,-65
1726836053181,-63
1726836053189,-64
1726836053197,-62
1726836053205,-63
1726836053213,-63
1726836053221,-62
1726836053229,-60
1726836053237,-56
1726836053245,-57
1726836053253,-59
1726836053261,-64
1726836053269,-69
1726836053277,-69
1726836053285,-67
1726836053293,-58
1726836053301,-47
1726836053309,-31
1726836053317,-21
1726836053325,-22
1726836053333,-36
1726836053341,-56
1726836053349,-74
1726836053357,-86
1726836053365,-91
1726836053373,-85
1726836053381,-73
1726836053389,-60
1726836053397,-48
1726836053405,-51
1726836053413,-107
1726836053421,-63
1726836053429,347
1726836053437,853
1726836053445,774
1726836053453,-108
1726836053461,-1084
1726836053469,-1288
1726836053477,-692
1726836053485,-30
1726836053493,182
1726836053501,99
1726836053509,17
1726836053517,-18
1726836053525,-27
1726836053533,-32
1726836053541,-41
1726836053549,-42
1726836053557,-48
1726836053565,-48
1726836053573,-41
1726836053581,-35
1726836053589,-39
1726836053597,-46
1726836053605,-49
1726836053613,-46
1726836053621,-38
1726836053629,-38
1726836053637,-36
1726836053645,-34
1726836053653,-32
1726836053661,-30
1726836053669,-28
1726836053677,-30
1726836053685,-32
1726836053693,-32
1726836053701,-31
1726836053709,-34
1726836053717,-42
1726836053725,-53
1726836053733,-56
1726836053741,-56
1726836053749,-50
1726836053757,-43
1726836053765,-39
1726836053773,-43
1726836053781,-57
1726836053789,-69
1726836053797,-80
1726836053805,-90
1726836053813,-98
1726836053821,-110
1726836053829,-109
1726836053837,-101
1726836053845,-90
1726836053853,-76
1726836053861,-58
1726836053869,-47
1726836053877,-45
1726836053885,-46
1726836053893,-41
1726836053901,-33
1726836053909,-24
1726836053917,-33
1726836053925,-46
1726836053933,-56
1726836053941,-56
1726836053949,-59
1726836053957,-66
1726836053965,-81
1726836053973,-84
1726836053981,-79
1726836053989,-73
1726836053997,-75
1726836054005,-84
1726836054013,-84
1726836054021,-77
1726836054029,-70
1726836054037,-69
1726836054045,-71
1726836054053,-78
1726836054061,-81
1726836054069,-80
1726836054077,-75
1726836054085,-69
1726836054093,-68
1726836054101,-75
1726836054109,-80
1726836054117,-76
1726836054125,-74
1726836054133,-72
1726836054141,-76
1726836054149,-74
1726836054157,-68
1726836054165,-59
1726836054173,-58
1726836054181,-53
1726836054189,-56
1726836054197,-60
1726836054205,-67
1726836054213,-71
1726836054221,-75
1726836054229,-73
1726836054237,-70
1726836054245,-70
1726836054253,-70
1726836054261,-68
1726836054269,-64
1726836054277,-56
1726836054285,-37
1726836054293,-21
1726836054301,-16
1726836054309,-27
1726836054317,-42
1726836054325,-58
1726836054333,-76
1726836054341,-88
1726836054349,-85
1726836054357,-77
1726836054365,-62
1726836054373,-52
1726836054381,-41
1726836054389,-74
1726836054397,-104
1726836054405,155
1726836054413,688
1726836054421,896
1726836054429,286
1726836054437,-767
1726836054445,-1316
1726836054453,-963
1726836054461,-240
1726836054469,146
1726836054477,122
1726836054485,23
1726836054493,-11
1726836054501,-22
1726836054509,-30
1726836054517,-48
1726836054525,-56
1726836054533,-53
1726836054541,-49
1726836054549,-52
1726836054557,-56
1726836054565,-55
1726836054573,-50
1726836054581,-46
1726836054589,-47
1726836054597,-51
1726836054605,-49
1726836054613,-45
1726836054621,-39
1726836054629,-34
1726836054637,-28
1726836054645,-28
1726836054653,-31
1726836054661,-40
1726836054669,-42
1726836054677,-42
1726836054685,-43
1726836054693,-49
1726836054701,-52
1726836054709,-62
1726836054717,-62
1726836054725,-58
1726836054733,-44
1726836054741,-37
1726836054749,-40
1726836054757,-51
1726836054765,-65
1726836054773,-79
1726836054781,-95
1726836054789,-108
1726836054797,-115
1726836054805,-117
1726836054813,-112
1726836054821,-102
1726836054829,-82
1726836054837,-67
1726836054845,-59
1726836054853,-55
1726836054861,-50
1726836054869,-42
1726836054877,-39
1726836054885,-41
1726836054893,-44
1726836054901,-47
1726836054909,-48
1726836054917,-52
1726836054925,-61
1726836054933,-68
1726836054941,-74
1726836054949,-79
1726836054957,-85
1726836054965,-87
1726836054973,-83
1726836054981,-77
1726836054989,-76
1726836054997,-80
1726836055005,-80
1726836055013,-75
1726836055021,-69
1726836055029,-70
1726836055037,-74
1726836055045,-75
1726836055053,-76
1726836055061,-72
1726836055069,-69
1726836055077,-69
1726836055085,-71
1726836055093,-69
1726836055101,-64
1726836055109,-65
1726836055117,-67
1726836055125,-70
1726836055133,-72
1726836055141,-69
1726836055149,-66
1726836055157,-65
1726836055165,-66
1726836055173,-65
1726836055181,-67
1726836055189,-63
1726836055197,-62
1726836055205,-63
1726836055213,-68
1726836055221,-69
1726836055229,-72
1726836055237,-72
1726836055245,-71
1726836055253,-70
1726836055261,-68
1726836055269,-54
1726836055277,-31
1726836055285,-17
1726836055293,-24
1726836055301,-47
1726836055309,-71
1726836055317,-83
1726836055325,-91
1726836055333,-97
1726836055341,-97
1726836055349,-86
1726836055357,-70
1726836055365,-57
1726836055373,-46
1726836055381,-94
1726836055389,-95
1726836055397,221
1726836055405,729
1726836055413,806
1726836055421,90
1726836055429,-902
1726836055437,-1283
1726836055445,-824
1726836055453,-138
1726836055461,165
1726836055469,116
1726836055477,25
1726836055485,-17
1726836055493,-34
1726836055501,-41
1726836055509,-44
1726836055517,-47
1726836055525,-47
1726836055533,-53
1726836055541,-54
1726836055549,-52
1726836055557,-52
1726836055565,-53
1726836055573,-51
1726836055581,-46
1726836055589,-41
1726836055597,-44
1726836055605,-46
1726836055613,-42
1726836055621,-33
1726836055629,-28
1726836055637,-28
1726836055645,-33
1726836055653,-39
1726836055661,-42
1726836055669,-40
1726836055677,-40
1726836055685,-43
1726836055693,-50
1726836055701,-55
1726836055709,-57
1726836055717,-50
1726836055725,-43
1726836055733,-37
1726836055741,-33
1726836055749,-36
1726836055757,-49
1726836055765,-63
1726836055773,-85
1726836055781,-100
1726836055789,-108
1726836055797,-104
1726836055805,-93
1726836055813,-84
1726836055821,-72
1726836055829,-65
1726836055837,-56
1726836055845,-47
1726836055853,-41
1726836055861,-34
1726836055869,-35
1726836055877,-38
1726836055885,-43
1726836055893,-46
1726836055901,-51
1726836055909,-58
1726836055917,-65
1726836055925,-70
1726836055933,-73
1726836055941,-74
1726836055949,-75
1726836055957,-80
1726836055965,-81
1726836055973,-81
1726836055981,-78
1726836055989,-75
1726836055997,-72
1726836056005,-71
1726836056013,-69
1726836056021,-65
1726836056029,-61
1726836056037,-66
1726836056045,-70
1726836056053,-73
1726836056061,-67
1726836056069,-63
1726836056077,-65
1726836056085,-69
1726836056093,-68
1726836056101,-67
1726836056109,-62
1726836056117,-61
1726836056125,-61
1726836056133,-63
1726836056141,-63
1726836056149,-60
1726836056157,-59
1726836056165,-63
