timestamp,sample
1726835744598,376
1726835745550,1072
1726835746518,960
1726835747462,952
1726835748406,936
1726835749310,904
1726835750222,912
1726835751168,944
1726835752134,976
1726835753118,984
1726835754085,960
1726835755038,960
1726835755974,936
1726835756918,936
1726835757838,928
1726835758758,920
1726835759663,896
1726835760550,888
1726835761438,896
1726835762334,896
1726835763246,904
1726835764142,904
1726835765054,904
1726835765982,936
1726835766918,928
1726835767838,920
1726835768774,936
1726835769709,936
1726835770630,920
1726835771526,896
1726835772416,896
1726835773286,864
1726835774158,872
1726835775038,880
1726835775934,896
1726835776814,880
1726835777709,896
1726835778630,920
1726835779534,904
1726835780446,920
1726835781358,912
1726835782286,920
1726835783206,920
1726835784118,920
1726835785038,912
1726835785942,912
1726835786846,904
1726835787758,904
1726835788678,928
1726835789590,904
1726835790486,896
1726835791398,912
1726835792302,912
1726835793222,912
1726835794134,912
1726835795039,912
1726835795950,904
1726835796854,904
1726835797774,920
1726835798702,936
1726835799630,920
1726835800558,928
1726835801510,952
1726835802422,920
1726835803342,912
1726835804270,936
1726835805174,896
1726835806062,888
1726835806966,904
1726835807910,952
1726835808878,960
1726835809846,968
1726835810806,968
1726835811758,944
1726835812695,936
1726835813622,928
1726835814550,936
1726835815478,920
1726835816406,936
1726835817350,936
1726835818293,952
1726835819254,952
1726835820230,976
1726835821206,976
1726835822150,944
1726835823085,936
1726835824046,960
1726835825023,984
1726835825998,968
1726835826958,968
1726835827910,952
1726835828854,936
1726835829790,936
1726835830734,952
1726835831702,960
1726835832662,960
1726835833614,960
1726835834582,968
1726835835534,952
1726835836486,952
1726835837454,968
1726835838414,952
1726835839342,936
1726835840270,928
1726835841222,944
1726835842166,944
1726835843110,944
1726835844054,952
1726835844982,928
1726835845910,920
1726835846877,968
1726835847870,1000
1726835848854,976
1726835849830,984
1726835850814,976
1726835851790,976
1726835852758,976
1726835853742,976
1726835854734,992
1726835855702,968
1726835856686,992
1726835857686,1000
1726835858678,984
1726835859655,976
1726835860614,968
1726835861582,960
1726835862558,976
1726835863582,1024
1726835864575,1000
1726835865550,976
1726835866526,976
1726835867486,952
1726835868422,944
1726835869366,944
1726835870326,952
1726835871293,968
1726835872278,984
1726835873262,992
1726835874238,968
1726835875199,960
1726835876142,944
1726835877070,928
1726835877998,928
1726835878918,920
1726835879846,928
1726835880758,912
1726835881686,928
1726835882638,960
1726835883614,976
1726835884566,952
1726835885510,944
1726835886430,920
1726835887334,904
1726835888230,888
1726835889134,904
1726835890038,904
1726835890950,920
1726835891894,936
1726835892854,968
1726835893830,976
1726835894806,968
1726835895750,944
1726835896662,920
1726835897582,912
1726835898495,912
1726835899414,920
1726835900358,952
1726835901326,960
1726835902278,952
1726835903232,952
1726835904206,976
1726835905158,960
