timestamp,sample
1726836318342,82
1726836318350,12
1726836318358,-20
1726836318366,-25
1726836318374,-40
1726836318382,-51
1726836318390,-52
1726836318398,-45
1726836318406,-46
1726836318414,-46
1726836318422,-48
1726836318430,-45
1726836318438,-43
1726836318446,-43
1726836318454,-43
1726836318462,-38
1726836318470,-36
1726836318478,-35
1726836318486,-35
1726836318494,-29
1726836318502,-24
1726836318510,-22
1726836318518,-23
1726836318526,-26
1726836318534,-28
1726836318542,-32
1726836318550,-39
1726836318558,-47
1726836318566,-49
1726836318574,-52
1726836318582,-51
1726836318590,-48
1726836318598,-48
1726836318606,-49
1726836318614,-57
1726836318622,-71
1726836318630,-86
1726836318638,-97
1726836318646,-105
1726836318654,-108
1726836318662,-107
1726836318670,-106
1726836318678,-107
1726836318686,-99
1726836318694,-84
1726836318702,-72
1726836318710,-66
1726836318718,-59
1726836318726,-46
1726836318734,-33
1726836318742,-25
1726836318750,-26
1726836318758,-29
1726836318766,-37
1726836318774,-43
1726836318782,-50
1726836318790,-59
1726836318798,-65
1726836318806,-67
1726836318814,-67
1726836318822,-76
1726836318830,-86
1726836318838,-89
1726836318846,-83
1726836318854,-72
1726836318862,-67
1726836318870,-73
1726836318878,-76
1726836318886,-78
1726836318894,-79
1726836318902,-76
1726836318910,-72
1726836318918,-71
1726836318926,-70
1726836318934,-68
1726836318942,-63
1726836318950,-64
1726836318958,-68
1726836318966,-66
1726836318974,-63
1726836318982,-61
1726836318990,-64
1726836318998,-65
1726836319006,-64
1726836319014,-63
1726836319022,-60
1726836319030,-62
1726836319038,-64
1726836319046,-60
1726836319054,-56
1726836319062,-59
1726836319070,-68
1726836319078,-77
1726836319086,-74
1726836319094,-64
1726836319102,-53
1726836319110,-38
1726836319118,-21
1726836319126,-18
1726836319134,-34
1726836319142,-61
1726836319150,-78
1726836319158,-88
1726836319166,-92
1726836319174,-92
1726836319182,-83
1726836319190,-64
1726836319198,-53
1726836319206,-43
1726836319214,-57
1726836319222,-113
1726836319230,14
1726836319238,488
1726836319246,886
1726836319254,584
1726836319262,-398
1726836319270,-1217
1726836319278,-1177
1726836319286,-499
1726836319294,58
1726836319302,167
1726836319310,75
1726836319318,13
1726836319326,-14
1726836319334,-24
1726836319342,-36
1726836319350,-50
1726836319358,-53
1726836319366,-52
1726836319374,-49
1726836319382,-46
1726836319390,-50
1726836319398,-49
1726836319406,-47
1726836319414,-43
1726836319422,-43
1726836319430,-42
1726836319438,-38
1726836319446,-33
1726836319454,-29
1726836319462,-23
1726836319470,-22
1726836319478,-22
1726836319486,-27
1726836319494,-31
1726836319502,-33
1726836319510,-33
1726836319518,-32
1726836319526,-31
1726836319534,-36
1726836319542,-42
1726836319550,-47
1726836319558,-48
1726836319566,-45
1726836319574,-46
1726836319582,-56
1726836319590,-74
1726836319598,-85
