timestamp,x,y,z
1726836854195,-1.05,-1.96,0
1726836854214,-1.75,-1.89,-0.14
1726836854233,-2.1,-1.61,-0.35
1726836854251,-2.1,-1.61,-0.28
1726836854270,-2.1,-1.6800001,-0.35
1726836854289,-2.24,-1.82,-0.28
1726836854308,-2.1,-1.75,-0.21000001
1726836854326,-1.61,-1.82,-0.14
1726836854345,-1.26,-1.82,-0.14
1726836854364,-0.7,-1.82,-0.21000001
1726836854383,0.07,-1.96,-0.21000001
1726836854401,0.21000001,-2.03,-0.35
1726836854420,0.77,-2.1,-0.28
1726836854439,1.33,-2.1,-0.21000001
1726836854458,1.75,-2.24,-0.21000001
1726836854476,2.31,-2.1,-0.21000001
1726836854495,2.45,-1.96,-0.21000001
1726836854514,2.31,-1.89,0
1726836854533,2.45,-1.82,0.07
1726836854551,1.89,-2.03,0.07
1726836854570,1.47,-2.73,0
1726836854589,2.24,-2.8,0.28
1726836854608,-0.77,-2.45,0.7
1726836854626,-4.27,-1.75,0.28
1726836854646,-2.45,-1.82,-0.49
1726836854665,0.56,-2.59,-0.56
