Shimmer_8280_Timestamp_Unix_CAL,Shimmer_8280_Accel_LN_X_CAL,Shimmer_8280_Accel_LN_Y_CAL,Shimmer_8280_Accel_LN_Z_CAL,Shimmer_8280_GSR_Range_CAL,Shimmer_8280_GSR_Skin_Conductance_CAL,Shimmer_8280_GSR_Skin_Resistance_CAL,Shimmer_8280_Gyro_X_CAL,Shimmer_8280_Gyro_Y_CAL,Shimmer_8280_Gyro_Z_CAL,Shimmer_8280_Mag_X_CAL,Shimmer_8280_Mag_Y_CAL,Shimmer_8280_Mag_Z_CAL,Shimmer_8280_Pressure_BMP280_CAL,Shimmer_8280_Temperature_BMP280_CAL,adjusted_time
1726835746634.43,2.5978260869565215,2.5978260869565215,11.282608695652174,2.0,2.6791208791208785,373.2567678424939,-7.129770992366412,1.2213740458015268,1.816793893129771,-0.2773613193403298,-0.0014992503748125937,0.14392803598200898,99.654765593376,22.25598996282206,2024-09-20 14:35:46.634429952+02:00
1726835746653.9612,2.5978260869565215,2.5869565217391304,11.326086956521738,2.0,2.6791208791208785,373.2567678424939,-7.465648854961832,1.3893129770992365,2.015267175572519,-0.2833583208395802,-0.008995502248875561,0.12743628185907047,99.654765593376,22.25598996282206,2024-09-20 14:35:46.653961216+02:00
1726835746673.4924,2.5869565217391304,2.5869565217391304,11.293478260869565,0.0,0.8200754469411211,1219.3999999999962,-7.419847328244274,1.099236641221374,1.648854961832061,-0.2848575712143928,0.0,0.136431784107946,99.65205758143905,22.25598996282206,2024-09-20 14:35:46.673492480+02:00
1726835746693.0237,2.5760869565217392,2.5543478260869565,11.33695652173913,0.0,0.8200754469411211,1219.3999999999962,-7.526717557251908,1.465648854961832,1.5572519083969465,-0.2848575712143928,-0.004497751124437781,0.13043478260869565,99.654765593376,22.25598996282206,2024-09-20 14:35:46.693023744+02:00
1726835746712.555,2.5978260869565215,2.608695652173913,11.326086956521738,0.0,0.8200754469411211,1219.3999999999962,-7.206106870229007,0.732824427480916,1.3893129770992365,-0.280359820089955,-0.010494752623688156,0.14392803598200898,99.64934957202787,22.25598996282206,2024-09-20 14:35:46.712555008+02:00
1726835746732.0862,2.5869565217391304,2.5652173913043477,11.347826086956522,0.0,0.8200754469411211,1219.3999999999962,-7.557251908396946,0.916030534351145,1.297709923664122,-0.2833583208395802,-0.005997001499250375,0.13793103448275862,99.65205758143905,22.25598996282206,2024-09-20 14:35:46.732086272+02:00
1726835746751.6174,2.608695652173913,2.5978260869565215,11.293478260869565,0.0,0.8200754469411211,1219.3999999999962,-7.587786259541985,0.8396946564885496,1.450381679389313,-0.280359820089955,-0.008995502248875561,0.136431784107946,99.65205758143905,22.25598996282206,2024-09-20 14:35:46.751617536+02:00
1726835746771.1487,2.5543478260869565,2.5652173913043477,11.369565217391305,1.0,0.814284437977818,1228.0721003134793,-8.16793893129771,1.2671755725190839,1.7099236641221374,-0.2833583208395802,-0.0074962518740629685,0.13793103448275862,99.63580956285816,22.25598996282206,2024-09-20 14:35:46.771148800+02:00
1726835746790.68,2.5869565217391304,2.619565217391304,11.315217391304348,1.0,0.814284437977818,1228.0721003134793,-7.541984732824427,1.4809160305343512,1.5572519083969465,-0.2773613193403298,-0.004497751124437781,0.1409295352323838,99.64664156514243,22.25598996282206,2024-09-20 14:35:46.790679808+02:00
1726835746810.2112,2.5978260869565215,2.5869565217391304,11.33695652173913,1.0,0.814284437977818,1228.0721003134793,-8.15267175572519,2.1221374045801524,1.4198473282442747,-0.280359820089955,0.0,0.136431784107946,99.65205758143905,22.25598996282206,2024-09-20 14:35:46.810211072+02:00
1726835746829.7424,2.5543478260869565,2.5652173913043477,11.326086956521738,1.0,0.814284437977818,1228.0721003134793,-8.13740458015267,2.900763358778626,1.297709923664122,-0.27586206896551724,0.008995502248875561,0.136431784107946,99.64393356078274,22.25598996282206,2024-09-20 14:35:46.829742336+02:00
1726835746849.2737,2.880434782608696,2.641304347826087,11.326086956521738,1.0,0.814284437977818,1228.0721003134793,-8.702290076335878,4.3206106870229,1.083969465648855,-0.2818590704647676,-0.0074962518740629685,0.13343328335832083,99.65205758143905,22.25598996282206,2024-09-20 14:35:46.849273600+02:00
1726835746868.805,2.3152173913043477,2.510869565217391,11.326086956521738,2.0,0.810989010989011,1233.0623306233063,-10.50381679389313,5.816793893129771,-0.2748091603053435,-0.2848575712143928,-0.010494752623688156,0.1394302848575712,99.65205758143905,22.25598996282206,2024-09-20 14:35:46.868804864+02:00
1726835746888.3362,2.3369565217391304,2.5760869565217392,11.304347826086957,2.0,0.810989010989011,1233.0623306233063,-8.870229007633588,3.5877862595419847,0.0,-0.2788605697151424,-0.013493253373313342,0.1409295352323838,99.64934957202787,22.25598996282206,2024-09-20 14:35:46.888336128+02:00
