timestamp,x,y,z
1726836314658,0.16989647,7.056686,7.0279713
1726836314734,0.17228939,6.99447,7.1189017
1726836314753,0.18186101,7.0351496,7.0734363
1726836314772,0.1459674,7.0471144,7.1236873
1726836314791,0.11485959,7.1284733,6.968148
1726836314809,0.13639577,7.0399356,6.999256
1726836314828,0.16750357,7.025578,7.011221
1726836314847,0.12203831,7.1189017,6.9968634
1726836314865,0.15314612,7.104544,7.061472
1726836314884,0.12921704,7.1739383,7.030364
1726836314903,0.22014755,7.1189017,7.025578
1726836314922,0.19143265,7.138045,7.001649
1726836314940,0.19382556,7.10933,7.004042
1726836314959,0.18903974,7.0901866,6.956184
1726836314978,0.1483603,7.135652,6.925076
1726836314997,0.15314612,7.1476164,6.9609694
1726836315015,0.13639577,7.157188,6.9705415
1726836315034,0.18664683,7.1452236,6.97772
1726836315053,0.16032484,7.157188,6.980113
1726836315072,0.15553902,7.1691527,6.9896846
1726836315090,0.15075321,7.10933,6.9848986
1726836315110,0.17228939,7.106937,6.9633627
1726836315129,0.13639577,7.133259,6.953791
1726836315148,0.1459674,7.1212945,7.001649
1726836315167,0.16989647,7.161974,6.9896846
1726836315185,0.13160995,7.135652,6.9729342
1726836315204,0.13639577,7.154795,6.968148
1726836315223,0.14118157,7.104544,6.9633627
1726836315241,0.12203831,7.104544,6.9848986
1726836315260,0.16750357,7.1021514,6.9968634
1726836315279,0.1459674,7.1260805,6.975327
1726836315298,0.1196454,7.1141157,6.9466124
1726836315316,0.16750357,7.1284733,6.9226832
1726836315335,0.21536173,7.138045,6.9131117
1726836315354,0.13878867,7.130866,7.032757
1726836315373,0.18664683,7.1978674,6.944219
1726836315391,0.16511066,7.099758,6.905933
1726836315410,0.1172525,7.181117,6.8221807
1726836315429,0.13160995,7.1835103,6.949005
1726836315448,0.22493336,7.154795,7.0662575
1726836315466,0.18903974,7.193082,6.877218
1726836315486,0.16032484,7.0399356,6.9968634
1726836315505,0.10289505,7.037543,6.949005
1726836315524,0.12921704,7.0590787,6.987292
1726836315543,0.11246668,7.0949726,7.080615
1726836315561,0.107680865,7.2194037,6.9920774
1726836315580,0.14118157,7.2457256,6.9107184
1726836315599,0.15075321,7.236154,6.893968
1726836315617,0.11485959,7.1978674,6.9131117
1726836315636,0.15553902,7.188296,6.9418263
1726836315655,0.12682413,7.209832,6.9035397
1726836315674,0.13878867,7.2002606,6.953791
1726836315692,0.08614469,7.236154,7.011221
1726836315711,0.13639577,7.209832,6.9466124
1726836315730,0.08375178,7.1906886,7.0686507
1726836315749,0.09571633,7.1906886,6.951398
1726836315767,0.13878867,7.150009,6.8891826
1726836315786,0.13878867,7.111723,6.927469
1726836315805,0.14118157,7.1452236,6.9107184
1726836315824,0.14118157,7.2146177,6.9370403
1726836315842,0.13639577,7.193082,6.999256
1726836315861,0.12682413,7.243333,6.968148
1726836315880,0.19382556,7.2481184,6.9968634
1726836315899,0.20339718,7.2002606,6.944219
1726836315917,0.1483603,7.1404376,6.917897
1726836315936,0.1483603,7.0925794,6.9226832
1726836315955,0.17228939,7.0901866,6.953791
1726836315974,0.088537596,7.0925794,6.9729342
1726836315992,0.088537596,7.1739383,7.0351496
1726836316011,0.09571633,7.1906886,6.97772
