timestamp,sample
1726835745086,-38
1726835745094,-45
1726835745102,-48
1726835745110,-48
1726835745118,-52
1726835745126,-58
1726835745134,-55
1726835745142,-50
1726835745150,-38
1726835745158,-28
1726835745166,-15
1726835745174,-10
1726835745182,-16
1726835745190,-30
1726835745198,-54
1726835745206,-69
1726835745214,-75
1726835745222,-74
1726835745230,-63
1726835745238,-51
1726835745246,-29
1726835745254,-40
1726835745262,-115
1726835745270,-4
1726835745278,505
1726835745286,989
1726835745294,722
1726835745302,-330
1726835745310,-1265
1726835745318,-1282
1726835745326,-573
1726835745334,42
1726835745342,175
1726835745350,84
1726835745358,22
1726835745366,-7
1726835745374,-18
1726835745382,-29
1726835745390,-37
1726835745398,-40
1726835745406,-41
1726835745414,-41
1726835745422,-39
1726835745430,-36
1726835745438,-39
1726835745446,-46
1726835745454,-48
1726835745462,-45
1726835745470,-35
1726835745478,-34
1726835745486,-34
1726835745494,-33
1726835745502,-29
1726835745510,-26
1726835745518,-22
1726835745526,-23
1726835745534,-28
1726835745542,-35
1726835745550,-38
1726835745558,-39
1726835745566,-41
1726835745574,-46
1726835745582,-48
1726835745590,-47
1726835745598,-46
1726835745606,-44
1726835745614,-46
1726835745622,-52
1726835745630,-59
1726835745638,-76
1726835745646,-96
1726835745654,-111
1726835745662,-114
1726835745670,-107
1726835745678,-99
1726835745686,-86
1726835745694,-72
1726835745702,-61
1726835745710,-53
1726835745718,-43
1726835745726,-36
1726835745734,-34
1726835745742,-35
1726835745750,-32
1726835745758,-33
1726835745766,-34
1726835745774,-44
1726835745782,-51
1726835745790,-60
1726835745798,-70
1726835745806,-81
1726835745814,-84
1726835745822,-82
1726835745830,-75
1726835745838,-74
1726835745846,-80
1726835745854,-84
1726835745862,-79
1726835745870,-70
1726835745878,-67
1726835745886,-67
1726835745894,-63
1726835745902,-61
1726835745910,-57
1726835745918,-61
1726835745926,-64
1726835745934,-64
1726835745942,-61
1726835745950,-59
1726835745958,-62
1726835745966,-62
1726835745974,-59
1726835745982,-57
1726835745990,-55
1726835745998,-59
1726835746006,-58
1726835746014,-59
1726835746022,-54
1726835746030,-54
1726835746038,-55
1726835746046,-54
1726835746054,-54
1726835746062,-57
1726835746070,-60
1726835746078,-62
1726835746086,-60
1726835746094,-58
1726835746102,-56
1726835746110,-54
1726835746118,-41
1726835746126,-26
1726835746134,-20
1726835746142,-33
1726835746150,-46
1726835746158,-60
1726835746166,-75
1726835746174,-83
1726835746182,-85
1726835746190,-75
1726835746198,-61
1726835746206,-52
1726835746214,-40
1726835746222,-91
1726835746230,-98
1726835746238,232
1726835746246,787
1726835746254,901
1726835746262,158
1726835746270,-920
1726835746278,-1367
1726835746286,-905
1726835746294,-169
1726835746302,178
1726835746310,141
1726835746318,48
1726835746326,2
1726835746334,-19
1726835746342,-25
1726835746350,-38
1726835746358,-47
1726835746366,-52
1726835746374,-53
1726835746382,-50
1726835746390,-48
1726835746398,-50
1726835746406,-49
1726835746414,-46
1726835746422,-42
1726835746430,-41
1726835746438,-39
1726835746446,-40
1726835746454,-41
1726835746462,-35
1726835746470,-31
1726835746478,-28
1726835746486,-30
1726835746494,-35
1726835746502,-38
1726835746510,-39
1726835746518,-40
1726835746526,-45
1726835746534,-50
1726835746542,-56
1726835746550,-54
1726835746558,-48
1726835746566,-39
1726835746574,-37
1726835746582,-43
1726835746590,-55
1726835746598,-70
1726835746606,-90
1726835746614,-107
1726835746622,-112
1726835746630,-113
1726835746638,-107
1726835746646,-90
1726835746654,-76
1726835746662,-64
1726835746670,-55
1726835746678,-47
1726835746686,-39
1726835746694,-35
1726835746702,-33
1726835746710,-37
1726835746718,-36
1726835746726,-41
1726835746734,-51
1726835746742,-62
1726835746750,-66
1726835746758,-69
1726835746766,-73
1726835746774,-75
1726835746782,-79
1726835746790,-82
1726835746798,-78
1726835746806,-80
1726835746814,-78
1726835746822,-76
1726835746830,-76
1726835746838,-73
1726835746846,-66
1726835746854,-62
1726835746862,-61
1726835746870,-65
1726835746878,-71
1726835746886,-71
1726835746894,-66
1726835746902,-64
1726835746910,-60
1726835746918,-55
1726835746926,-55
1726835746934,-59
1726835746942,-62
1726835746950,-63
1726835746958,-63
1726835746966,-61
1726835746974,-59
1726835746982,-55
1726835746990,-51
1726835746998,-59
1726835747006,-62
1726835747014,-64
1726835747022,-66
1726835747030,-65
1726835747038,-60
1726835747046,-58
1726835747054,-57
1726835747062,-44
1726835747070,-22
1726835747078,-10
1726835747086,-15
1726835747094,-43
1726835747102,-70
1726835747110,-88
1726835747118,-90
1726835747126,-86
1726835747134,-81
1726835747142,-71
1726835747150,-60
1726835747158,-46
1726835747166,-54
1726835747174,-102
1726835747182,23
1726835747190,490
1726835747198,887
1726835747206,589
1726835747214,-392
1726835747222,-1232
1726835747230,-1214
1726835747238,-538
1726835747246,53
1726835747254,199
1726835747262,121
1726835747270,42
1726835747278,-1
1726835747286,-21
1726835747294,-34
1726835747302,-44
1726835747310,-42
1726835747318,-44
1726835747326,-47
1726835747334,-46
1726835747342,-44
1726835747350,-44
1726835747358,-47
1726835747366,-48
1726835747374,-45
1726835747382,-36
1726835747390,-31
1726835747398,-31
1726835747406,-30
1726835747414,-25
1726835747422,-23
1726835747430,-28
1726835747438,-34
1726835747446,-34
1726835747454,-33
1726835747462,-39
1726835747470,-47
1726835747478,-54
1726835747486,-52
1726835747494,-48
1726835747502,-42
1726835747510,-33
1726835747518,-35
1726835747526,-40
1726835747534,-51
1726835747542,-60
1726835747550,-72
1726835747558,-89
1726835747566,-104
1726835747574,-113
1726835747582,-114
1726835747590,-104
1726835747598,-94
1726835747606,-77
1726835747614,-68
1726835747622,-60
1726835747630,-47
1726835747638,-32
1726835747646,-28
1726835747654,-32
1726835747662,-35
1726835747670,-38
1726835747678,-44
1726835747686,-52
1726835747694,-61
1726835747702,-65
1726835747710,-66
1726835747718,-65
1726835747726,-72
1726835747734,-79
1726835747742,-84
1726835747750,-83
1726835747758,-81
1726835747766,-80
1726835747774,-79
1726835747782,-79
1726835747790,-77
1726835747798,-70
1726835747806,-67
1726835747814,-67
1726835747822,-68
1726835747830,-71
1726835747838,-75
1726835747846,-69
1726835747854,-62
1726835747862,-63
1726835747870,-61
1726835747878,-61
1726835747886,-63
1726835747894,-61
1726835747902,-59
1726835747910,-63
1726835747918,-61
1726835747926,-58
1726835747934,-56
1726835747942,-59
1726835747950,-64
1726835747958,-66
1726835747966,-63
1726835747974,-63
1726835747982,-67
1726835747990,-63
1726835747998,-46
1726835748006,-29
1726835748014,-17
1726835748022,-25
1726835748030,-41
1726835748038,-56
1726835748046,-77
1726835748054,-89
1726835748062,-88
1726835748070,-76
1726835748078,-60
1726835748086,-56
1726835748094,-53
1726835748102,-61
1726835748110,-105
1726835748118,-6
1726835748126,420
1726835748134,854
1726835748142,663
1726835748150,-247
1726835748158,-1161
1726835748166,-1302
1726835748174,-690
1726835748182,-27
1726835748190,214
1726835748198,164
1726835748206,71
1726835748214,13
1726835748222,-2
1726835748230,-6
1726835748238,-22
1726835748246,-28
1726835748254,-39
1726835748262,-50
1726835748270,-57
1726835748278,-55
1726835748286,-51
1726835748294,-45
1726835748302,-46
1726835748310,-46
1726835748318,-43
1726835748326,-38
1726835748334,-34
1726835748342,-31
1726835748350,-31
1726835748358,-30
1726835748366,-27
1726835748374,-24
1726835748382,-27
1726835748390,-33
1726835748398,-46
1726835748406,-59
1726835748414,-56
1726835748422,-45
1726835748430,-44
1726835748438,-45
1726835748446,-41
1726835748454,-29
1726835748462,-26
1726835748470,-35
1726835748478,-47
1726835748486,-59
1726835748494,-76
1726835748502,-97
1726835748510,-112
1726835748518,-113
1726835748526,-101
1726835748534,-91
1726835748542,-85
1726835748550,-77
1726835748558,-70
1726835748566,-58
1726835748574,-46
1726835748582,-32
1726835748590,-26
1726835748598,-25
1726835748606,-31
1726835748614,-41
1726835748622,-53
1726835748630,-61
1726835748638,-68
1726835748646,-73
1726835748654,-79
1726835748662,-86
1726835748670,-89
1726835748678,-86
1726835748686,-84
1726835748694,-78
1726835748702,-75
1726835748710,-73
1726835748718,-73
1726835748726,-72
1726835748734,-72
1726835748742,-69
1726835748750,-66
1726835748758,-65
1726835748766,-64
1726835748774,-63
1726835748782,-61
1726835748790,-60
1726835748798,-61
1726835748806,-62
1726835748814,-62
1726835748822,-63
1726835748830,-61
1726835748838,-59
1726835748846,-54
1726835748854,-58
1726835748862,-60
1726835748870,-60
1726835748878,-60
1726835748886,-65
1726835748894,-68
1726835748902,-56
1726835748910,-34
1726835748918,-21
1726835748926,-22
1726835748934,-41
1726835748942,-52
1726835748950,-67
1726835748958,-77
1726835748966,-85
1726835748974,-86
1726835748982,-73
1726835748990,-60
1726835748998,-48
1726835749006,-46
1726835749014,-94
1726835749022,-25
1726835749030,400
1726835749038,884
1726835749046,752
1726835749054,-181
1726835749062,-1183
1726835749070,-1382
1726835749078,-754
1726835749086,-34
1726835749094,230
1726835749102,175
1726835749110,80
1726835749118,27
1726835749126,5
1726835749134,-8
1726835749142,-26
1726835749150,-38
1726835749158,-48
1726835749166,-48
1726835749174,-44
1726835749182,-43
1726835749190,-47
1726835749198,-53
1726835749206,-50
1726835749214,-41
1726835749222,-38
1726835749230,-35
1726835749238,-34
1726835749246,-33
1726835749254,-32
1726835749262,-29
1726835749270,-28
1726835749278,-24
