timestamp,x,y,z
1726835744323,0.2680057,6.7312503,7.1835103
1726835744398,0.25364825,6.781502,7.188296
1726835744417,0.28475606,6.8341455,7.243333
1726835744436,0.27039862,6.980113,7.267262
1726835744454,0.28954187,7.0351496,7.1643667
1726835744473,0.27518442,7.0136137,7.10933
1726835744492,0.2919348,6.8963614,7.1189017
1726835744511,0.31347096,6.867646,7.161974
1726835744529,0.30629224,6.893968,7.2194037
1726835744548,0.31107804,6.8796105,7.2505116
1726835744567,0.27997026,6.9226832,7.288798
1726835744586,0.24168372,6.8604674,7.343835
1726835744604,0.28236315,6.8532887,7.365371
1726835744623,0.25604117,6.953791,7.154795
1726835744642,0.3230426,6.9585767,7.138045
1726835744661,0.3326142,6.812609,7.1476164
1726835744679,0.3254355,6.8843966,7.138045
1726835744698,0.2991135,6.932255,7.2217965
1726835744717,0.28954187,6.9920774,7.181117
1726835744736,0.28236315,6.99447,7.2241898
1726835744754,0.31347096,6.9370403,7.1954746
1726835744773,0.2943277,6.8891826,7.1739383
1726835744792,0.30868515,6.870039,7.1284733
1726835744811,0.28954187,6.882004,7.154795
1726835744829,0.27279153,6.8915753,7.16676
1726835744848,0.3326142,6.9226832,7.135652
1726835744867,0.34936458,6.9155045,7.243333
1726835744886,0.34936458,6.92029,7.2481184
1726835744904,0.2967206,6.9226832,7.2217965
1726835744923,0.30868515,6.8843966,7.1978674
1726835744942,0.2584341,6.893968,7.188296
1726835744961,0.27039862,6.898754,7.1763315
1726835744979,0.31825677,6.9035397,7.1691527
1726835744999,0.31347096,6.9107184,7.1715455
1726835745018,0.3254355,6.92029,7.188296
1726835745037,0.2991135,6.9633627,7.1643667
1726835745056,0.22971918,6.9585767,7.161974
1726835745074,0.2656128,6.9083257,7.2002606
1726835745093,0.22014755,6.8604674,7.209832
1726835745112,0.28714898,6.9346476,7.1404376
1726835745130,0.28236315,6.925076,7.135652
1726835745149,0.27518442,6.9346476,7.1739383
1726835745168,0.30389932,6.944219,7.157188
1726835745187,0.2919348,6.9226832,7.238547
1726835745205,0.30868515,6.905933,7.1978674
1726835745224,0.3278284,6.9394336,7.181117
1726835745243,0.27279153,7.011221,7.006435
1726835745262,0.30868515,6.855682,7.142831
1726835745280,0.31825677,6.793466,7.453909
1726835745299,0.36372203,7.0447216,7.181117
1726835745318,0.32064968,6.9155045,7.0901866
1726835745337,0.28954187,6.6738205,7.188296
1726835745355,0.27757734,6.7719297,7.2337613
1726835745374,0.31825677,6.793466,7.262476
1726835745393,0.33022133,6.99447,7.2194037
1726835745412,0.31107804,7.032757,7.188296
1726835745430,0.31586388,6.949005,7.150009
1726835745449,0.31825677,6.8604674,7.1404376
1726835745468,0.31586388,6.92029,7.1906886
1726835745487,0.34936458,6.9155045,7.193082
1726835745505,0.31107804,6.9346476,7.2481184
1726835745524,0.3230426,6.9609694,7.159581
1726835745543,0.2991135,6.872432,7.1691527
1726835745562,0.27279153,6.800645,7.255297
1726835745580,0.20339718,6.9466124,7.154795
1726835745599,0.2967206,6.9609694,7.0590787
1726835745618,0.33500713,6.8293595,7.1835103
1726835745637,0.3230426,6.980113,7.2576904
1726835745655,0.30150643,7.001649,7.231368
1726835745674,0.31586388,7.0399356,7.2337613
1726835745693,0.31586388,7.0399356,7.2289753
1726835745712,0.30868515,6.99447,7.1260805
1726835745730,0.31107804,6.7767158,7.1021514
1726835745750,0.30150643,6.84611,7.10933
1726835745769,0.31347096,6.9609694,7.135652
1726835745788,0.33979294,6.99447,7.10933
1726835745807,0.34218585,6.9968634,7.1141157
1726835745825,0.33500713,6.9155045,7.0782223
1726835745844,0.32064968,6.8532887,7.111723
1726835745863,0.30629224,6.867646,7.056686
1726835745881,0.28475606,6.8963614,7.111723
1726835745900,0.31586388,6.9131117,7.1260805
1726835745919,0.2991135,6.97772,7.106937
1726835745938,0.2680057,6.9896846,7.1476164
1726835745956,0.2943277,7.061472,7.161974
1726835745975,0.33022133,7.061472,7.135652
1726835745994,0.33979294,7.1212945,7.111723
1726835746013,0.28236315,7.0782223,7.1260805
1726835746031,0.31347096,7.011221,7.1260805
1726835746050,0.32064968,6.97772,7.135652
1726835746069,0.31825677,6.9657555,7.157188
1726835746088,0.34218585,6.982506,7.0279713
1726835746106,0.30629224,7.0183992,7.056686
1726835746126,0.31347096,7.032757,7.087794
1726835746145,0.2967206,7.0160065,7.1284733
1726835746164,0.28475606,7.0782223,7.1954746
1726835746183,0.30150643,7.1236873,7.054293
1726835746201,0.2392908,7.10933,7.011221
1726835746220,0.30389932,7.0949726,7.004042
1726835746239,0.3230426,6.9418263,7.205046
1726835746257,0.37090075,7.0662575,7.056686
1726835746276,0.34457877,7.138045,6.953791
1726835746295,0.2991135,6.9131117,7.0949726
1726835746314,0.24646953,6.929862,7.032757
1726835746332,0.28475606,7.001649,7.188296
1726835746351,0.28714898,7.104544,7.133259
1726835746370,0.30629224,7.0925794,7.0638647
1726835746389,0.2943277,7.0782223,7.054293
1726835746407,0.32064968,7.0207925,7.0351496
1726835746426,0.2967206,7.0471144,7.0136137
1726835746445,0.32064968,7.056686,7.0207925
1726835746464,0.2991135,7.1212945,7.0351496
1726835746482,0.30389932,7.106937,7.061472
1726835746501,0.2680057,7.1404376,7.085401
1726835746520,0.28714898,7.0686507,7.0782223
1726835746539,0.26082698,7.1835103,7.025578
1726835746557,0.31107804,7.1787243,6.8963614
1726835746576,0.33022133,7.037543,6.956184
1726835746595,0.33500713,6.956184,6.9609694
1726835746614,0.27757734,7.0686507,6.987292
1726835746632,0.31347096,7.1189017,7.0231853
