timestamp,sample
1726836051342,376
1726836051798,400
1726836052741,944
1726836053710,968
1726836054685,984
1726836055677,984
1726836056677,1000
1726836057645,968
1726836058565,920
1726836059477,912
1726836060397,920
1726836061342,952
1726836062334,984
1726836063334,1008
1726836064325,984
1726836065302,976
1726836066262,960
1726836067214,960
1726836068141,920
1726836069053,912
1726836069966,912
1726836070885,920
1726836071805,920
1726836072725,920
1726836073621,896
1726836074517,896
1726836075454,936
1726836076389,936
1726836077342,952
1726836078285,944
1726836079206,928
1726836080126,912
1726836081046,928
1726836081973,920
1726836082911,936
1726836083861,960
1726836084838,968
1726836085798,960
1726836086765,968
1726836087741,976
1726836088693,952
1726836089637,944
1726836090565,928
1726836091477,912
1726836092383,904
1726836093294,912
1726836094205,912
1726836095101,896
1726836096013,912
1726836096958,944
1726836097926,976
1726836098901,968
1726836099861,960
1726836100813,952
1726836101750,944
1726836102677,920
1726836103605,928
1726836104510,904
1726836105429,920
1726836106357,928
1726836107294,936
1726836108255,968
1726836109221,960
1726836110181,984
1726836111118,920
1726836112053,928
1726836112981,928
1726836113901,920
1726836114813,920
1726836115725,912
1726836116645,912
1726836117550,904
1726836118469,920
1726836119390,928
1726836120309,912
1726836121229,920
1726836122157,928
1726836123109,960
1726836124061,944
1726836124989,928
1726836125909,928
1726836126845,928
1726836127805,960
1726836128774,968
1726836129733,960
1726836130701,968
1726836131645,944
1726836132581,944
1726836133533,944
1726836134485,952
1726836135445,960
1726836136415,968
1726836137389,976
1726836138357,968
1726836139325,976
1726836140309,976
1726836141261,952
1726836142181,920
1726836143093,920
1726836144013,920
1726836144933,936
1726836145861,904
1726836146798,936
1726836147733,960
1726836148661,912
1726836149630,960
1726836150581,952
1726836151518,936
1726836152445,928
1726836153389,944
1726836154335,944
1726836155277,944
1726836156214,944
1726836157150,928
1726836158061,920
1726836158997,928
1726836159933,936
1726836160869,936
1726836161813,952
1726836162758,936
1726836163678,928
1726836164590,912
1726836165510,920
1726836166437,920
1726836167349,920
1726836168269,912
1726836169182,912
1726836170093,912
1726836171021,928
1726836171958,936
1726836172861,904
1726836173741,888
1726836174621,872
1726836175477,864
1726836176334,856
1726836177205,872
1726836178109,896
1726836179030,920
1726836179958,928
1726836180918,960
1726836181901,984
1726836182871,968
1726836183813,952
1726836184733,936
1726836185637,880
1726836186542,904
1726836187454,912
1726836188342,888
1726836189245,904
1726836190166,920
1726836191101,936
1726836192021,920
1726836192933,920
1726836193861,920
1726836194789,928
1726836195710,920
1726836196637,936
1726836197573,928
1726836198517,944
1726836199477,960
1726836200445,968
1726836201405,968
1726836202349,936
1726836203294,952
1726836204229,936
1726836205189,952
1726836206149,960
1726836207101,976
1726836208061,936
1726836209029,968
1726836209973,944
1726836210901,936
1726836211829,928
1726836212733,904
1726836213630,888
1726836214542,912
1726836215469,928
1726836216405,936
1726836217325,920
1726836218245,920
1726836219157,920
1726836220086,920
1726836221006,920
1726836221901,904
1726836222805,896
1726836223718,912
1726836224621,904
1726836225525,904
1726836226445,920
1726836227389,944
1726836228326,944
1726836229269,936
1726836230189,920
1726836231101,912
1726836232021,928
1726836232949,920
1726836233886,936
1726836234838,952
1726836235805,968
1726836236781,976
1726836237750,968
1726836238693,944
1726836239637,952
1726836240581,936
