timestamp,sample
1726836848827,-65
1726836848835,-60
1726836848843,-50
1726836848851,-27
1726836848859,-10
1726836848867,-17
1726836848875,-47
1726836848883,-79
1726836848891,-91
1726836848899,-97
1726836848907,-96
1726836848915,-93
1726836848923,-84
1726836848931,-74
1726836848939,-63
1726836848947,-48
1726836848955,-78
1726836848963,-95
1726836848971,155
1726836848979,632
1726836848987,782
1726836848995,187
1726836849003,-776
1726836849011,-1234
1726836849019,-859
1726836849027,-175
1726836849035,166
1726836849043,131
1726836849051,32
1726836849059,-12
1726836849067,-32
1726836849075,-41
1726836849083,-47
1726836849091,-45
1726836849099,-47
1726836849107,-52
1726836849115,-51
1726836849123,-46
1726836849131,-42
1726836849139,-47
1726836849147,-52
1726836849155,-50
1726836849163,-43
1726836849171,-34
1726836849179,-29
1726836849187,-30
1726836849195,-35
1726836849203,-40
1726836849211,-37
1726836849219,-30
1726836849227,-27
1726836849235,-31
1726836849243,-39
1726836849251,-45
1726836849259,-48
1726836849267,-50
1726836849275,-49
1726836849283,-48
1726836849291,-48
1726836849299,-46
1726836849307,-47
1726836849315,-50
1726836849323,-60
1726836849331,-73
1726836849339,-86
1726836849347,-96
1726836849355,-106
1726836849363,-115
1726836849371,-118
1726836849379,-110
1726836849387,-97
1726836849395,-85
1726836849403,-77
1726836849411,-66
1726836849419,-50
1726836849427,-33
1726836849435,-28
1726836849443,-28
1726836849451,-36
1726836849459,-40
1726836849467,-40
1726836849475,-43
1726836849483,-51
1726836849491,-59
1726836849499,-62
1726836849507,-62
1726836849515,-64
1726836849523,-71
1726836849531,-74
1726836849539,-74
1726836849547,-70
1726836849555,-72
1726836849563,-73
1726836849571,-70
1726836849579,-67
1726836849587,-65
1726836849595,-69
1726836849603,-73
1726836849611,-75
1726836849619,-75
1726836849627,-73
1726836849635,-72
1726836849643,-66
1726836849651,-64
1726836849659,-63
1726836849667,-60
1726836849675,-58
1726836849683,-56
1726836849691,-60
1726836849699,-63
1726836849707,-63
1726836849715,-60
1726836849723,-59
1726836849731,-59
1726836849739,-65
1726836849747,-64
1726836849755,-61
1726836849763,-62
1726836849771,-69
1726836849779,-66
1726836849787,-62
1726836849795,-58
1726836849803,-45
1726836849811,-27
1726836849819,-24
1726836849827,-43
1726836849835,-70
1726836849843,-85
1726836849851,-82
1726836849859,-76
1726836849867,-81
1726836849875,-83
1726836849883,-71
1726836849891,-56
1726836849899,-45
1726836849907,-77
1726836849915,-69
1726836849923,221
1726836849931,686
1726836849939,773
1726836849947,117
1726836849955,-877
1726836849963,-1371
1726836849971,-1019
1726836849979,-286
1726836849987,182
1726836849995,251
1726836850003,153
1726836850011,55
1726836850019,11
1726836850027,5
1726836850035,-12
1726836850043,-30
1726836850051,-43
1726836850059,-54
1726836850067,-60
1726836850075,-59
1726836850083,-55
1726836850091,-53
1726836850099,-55
1726836850107,-56
1726836850115,-56
1726836850123,-53
1726836850131,-44
1726836850139,-38
1726836850147,-39
1726836850155,-41
1726836850163,-34
1726836850171,-27
1726836850179,-29
1726836850187,-39
1726836850195,-46
1726836850203,-48
1726836850211,-51
1726836850219,-62
1726836850227,-68
1726836850235,-61
1726836850243,-47
1726836850251,-38
1726836850259,-36
1726836850267,-38
1726836850275,-47
1726836850283,-61
1726836850291,-77
1726836850299,-92
1726836850307,-101
1726836850315,-108
1726836850323,-110
1726836850331,-101
1726836850339,-92
1726836850347,-75
1726836850355,-64
1726836850363,-50
1726836850371,-43
1726836850379,-40
1726836850387,-35
1726836850395,-29
1726836850403,-26
1726836850411,-33
1726836850419,-43
1726836850427,-53
1726836850435,-60
1726836850443,-67
1726836850451,-77
1726836850459,-79
1726836850467,-82
1726836850475,-83
1726836850483,-81
1726836850491,-83
1726836850499,-85
1726836850507,-89
1726836850515,-93
1726836850523,-94
1726836850531,-93
1726836850539,-85
1726836850547,-82
1726836850555,-77
1726836850563,-72
1726836850571,-67
1726836850579,-66
1726836850587,-66
1726836850595,-67
1726836850603,-71
1726836850611,-73
1726836850619,-76
1726836850627,-73
1726836850635,-70
1726836850643,-65
1726836850651,-67
1726836850659,-70
1726836850667,-69
1726836850675,-65
1726836850683,-64
1726836850691,-68
1726836850699,-72
1726836850707,-79
1726836850715,-79
1726836850723,-81
1726836850731,-77
1726836850739,-64
1726836850747,-45
1726836850755,-31
1726836850763,-46
1726836850771,-64
1726836850779,-74
1726836850787,-84
1726836850795,-91
1726836850803,-91
1726836850811,-85
1726836850819,-74
1726836850827,-66
1726836850835,-57
1726836850843,-94
1726836850851,-125
1726836850859,145
1726836850867,720
1726836850875,976
1726836850883,350
1726836850891,-790
1726836850899,-1409
1726836850907,-1042
1726836850915,-259
1726836850923,167
1726836850931,143
1726836850939,38
1726836850947,0
1726836850955,-15
1726836850963,-23
1726836850971,-38
1726836850979,-48
1726836850987,-50
1726836850995,-51
1726836851003,-49
1726836851011,-50
1726836851019,-50
1726836851027,-48
1726836851035,-49
1726836851043,-43
1726836851051,-39
1726836851059,-34
1726836851067,-32
1726836851075,-33
1726836851083,-34
1726836851091,-32
1726836851099,-29
1726836851107,-22
1726836851115,-15
1726836851123,-12
1726836851131,-12
1726836851139,-21
1726836851147,-33
1726836851155,-41
1726836851163,-43
1726836851171,-46
1726836851179,-46
1726836851187,-49
1726836851195,-50
1726836851203,-54
1726836851211,-63
1726836851219,-77
1726836851227,-93
1726836851235,-103
1726836851243,-108
1726836851251,-106
1726836851259,-101
1726836851267,-94
1726836851275,-86
1726836851283,-79
1726836851291,-69
1726836851299,-61
1726836851307,-54
1726836851315,-47
1726836851323,-40
1726836851331,-37
1726836851339,-39
1726836851347,-40
1726836851355,-42
1726836851363,-43
1726836851371,-45
1726836851379,-54
1726836851387,-55
1726836851395,-57
1726836851403,-64
1726836851411,-69
1726836851419,-75
1726836851427,-76
1726836851435,-75
1726836851443,-73
1726836851451,-71
1726836851459,-69
1726836851467,-65
1726836851475,-69
1726836851483,-70
1726836851491,-71
1726836851499,-70
1726836851507,-68
1726836851515,-66
1726836851523,-64
1726836851531,-60
1726836851539,-60
1726836851547,-65
1726836851555,-67
1726836851563,-64
1726836851571,-60
1726836851579,-59
1726836851587,-62
1726836851595,-60
1726836851603,-57
1726836851611,-52
1726836851619,-58
1726836851627,-56
1726836851635,-57
1726836851643,-65
1726836851651,-69
1726836851659,-71
1726836851667,-70
1726836851675,-60
1726836851683,-41
1726836851691,-23
1726836851699,-23
1726836851707,-36
1726836851715,-56
1726836851723,-71
1726836851731,-81
1726836851739,-87
1726836851747,-89
1726836851755,-78
1726836851763,-66
1726836851771,-55
1726836851779,-45
1726836851787,-78
1726836851795,-119
1726836851803,118
1726836851811,672
1726836851819,951
1726836851827,378
1726836851835,-718
1726836851843,-1351
1726836851851,-1026
1726836851859,-262
1726836851867,165
1726836851875,141
1726836851883,25
1726836851891,-18
1726836851899,-25
1726836851907,-26
1726836851915,-35
1726836851923,-49
1726836851931,-50
1726836851939,-48
1726836851947,-42
1726836851955,-39
1726836851963,-40
1726836851971,-45
1726836851979,-45
1726836851987,-43
1726836851995,-41
1726836852003,-45
1726836852011,-40
1726836852019,-33
1726836852027,-25
1726836852035,-25
1726836852043,-30
1726836852051,-31
1726836852059,-27
1726836852067,-24
1726836852075,-23
1726836852083,-27
1726836852091,-33
1726836852099,-39
1726836852107,-43
1726836852115,-46
1726836852123,-46
1726836852131,-45
1726836852139,-43
