timestamp,x,y,z
1726836314658,-121.20298,294.5846,-6.1265836
1726836314734,-122.04359,293.6824,-5.0192094
1726836314753,-120.59025,292.87732,-7.1342587
1726836314772,-120.76839,292.9186,-6.2846327
1726836314791,-121.744286,292.82727,-5.733542
1726836314809,-120.17484,294.9667,-3.9629486
1726836314828,-121.5472,297.30997,-4.800045
1726836314847,-123.842865,296.09335,-6.262005
1726836314865,-122.0954,293.67148,-6.5628405
1726836314884,-123.46864,294.9742,-5.9021516
1726836314903,-120.64077,293.70602,-5.1646013
1726836314922,-121.21625,295.14136,-4.2053804
1726836314940,-121.249214,295.13443,-5.1876907
1726836314959,-120.887375,295.61258,-4.404423
1726836314978,-118.75154,292.07455,-3.9244146
1726836314997,-118.74683,292.07556,-3.7840846
1726836315015,-118.15547,292.2435,-3.4779072
1726836315034,-120.097824,292.54364,-5.9350376
1726836315053,-122.26498,293.155,-7.7747436
1726836315072,-121.75535,295.745,-5.6368113
1726836315090,-118.427376,292.54483,-4.263784
1726836315110,-121.64317,295.20905,-4.611079
1726836315129,-122.79247,295.64078,-6.910008
1726836315148,-120.12861,294.41687,-4.901841
1726836315167,-123.265205,296.53818,-5.205719
1726836315185,-120.827,295.06573,-4.9223223
1726836315204,-120.21812,293.91724,-3.7281375
1726836315223,-119.80751,291.9664,-5.7589355
1726836315241,-121.72534,297.35123,-3.9504192
1726836315260,-120.559814,294.76343,-4.2767754
1726836315279,-123.40103,292.5492,-8.154901
1726836315298,-122.85284,296.18762,-6.392105
1726836315316,-121.98234,294.1761,-7.0348935
1726836315335,-122.5163,295.06058,-7.154896
1726836315354,-120.794464,294.7928,-5.11111
1726836315373,-120.63431,295.3073,-4.179863
1726836315391,-122.01105,293.40945,-5.207994
1726836315410,-121.17943,294.58954,-5.4249334
1726836315429,-123.4258,295.7438,-7.308061
1726836315448,-120.066925,295.1904,-5.746431
1726836315466,-120.83685,294.78387,-6.3740807
1726836315486,-121.71296,295.7539,-4.373841
1726836315505,-123.91779,296.35736,-7.3361874
1726836315524,-121.1653,294.59253,-5.003943
1726836315543,-121.45857,296.76904,-4.4759674
1726836315561,-121.872696,295.5193,-4.1339893
1726836315580,-121.305305,295.4024,-5.7005568
1726836315599,-121.82556,296.01,-6.5706635
1726836315617,-122.101,292.62994,-5.205385
1726836315636,-121.95747,295.50143,-6.65993
1726836315655,-122.74242,294.05142,-6.210785
1726836315674,-120.65829,295.0225,-6.052608
1726836315692,-123.066475,298.10114,-4.6496167
1726836315711,-122.04994,296.6011,-4.782145
1726836315730,-121.40763,296.2202,-5.27453
1726836315749,-120.49944,294.21655,-4.794678
1726836315767,-119.78989,295.16995,-3.6491256
1726836315786,-120.37007,296.6043,-2.830235
1726836315805,-120.653145,295.30334,-4.7411833
1726836315824,-121.58752,294.6612,-5.269312
1726836315842,-120.75843,297.72046,-3.6110787
1726836315861,-121.28351,293.80707,-5.8433146
1726836315880,-119.69654,294.63004,-3.1847177
1726836315899,-121.2535,295.4133,-4.156926
1726836315917,-121.51038,296.75815,-6.019598
1726836315936,-121.93995,294.185,-5.771923
1726836315955,-121.422646,295.1767,-4.197735
1726836315974,-119.77957,296.2125,-4.866247
1726836315992,-120.835106,296.3842,-5.529669
1726836316011,-120.4014,293.67764,-4.189936
1726836316030,-124.4535,295.64157,-8.300597
1726836316049,-120.052795,295.1934,-5.3254404
1726836316067,-119.03111,293.97418,-4.1465473
1726836316086,-122.186554,296.09158,-5.0117416
1726836316105,-120.78976,294.7938,-4.9707804
1726836316124,-119.730835,293.30267,-3.8403413
1726836316142,-120.90632,291.08862,-6.1875424
1726836316161,-119.69872,292.74985,-5.2002206
1726836316180,-119.30905,292.95413,-4.746067
1726836316199,-121.29852,292.76355,-4.766523
1726836316217,-120.01687,293.60104,-5.047208
1726836316237,-121.90609,295.23245,-6.2873945
1726836316256,-124.56657,295.137,-7.828544
1726836316275,-122.3729,292.93127,-5.9912653
1726836316294,-121.293816,292.76453,-4.626193
1726836316312,-122.91452,295.4141,-5.547516
1726836316331,-121.12981,292.72028,-5.896809
1726836316350,-123.30716,296.80914,-5.297591
1726836316368,-121.01631,293.50476,-5.1977677
1726836316387,-120.953766,294.83807,-3.700164
1726836316406,-118.53265,294.96194,-3.1336792
1726836316425,-123.3123,296.52826,-6.6090198
1726836316443,-121.63636,293.051,-7.5170207
1726836316462,-122.90257,293.5369,-7.142032
1726836316481,-118.27017,294.6586,-2.628459
1726836316500,-123.80309,293.94226,-8.185636
