timestamp,x,y,z
1726836051233,0.22254045,6.99447,7.205046
1726836051308,0.19861138,6.929862,7.10933
1726836051327,0.17707519,6.982506,7.1284733
1726836051346,0.18664683,6.951398,7.1476164
1726836051364,0.19382556,6.951398,7.0734363
1726836051384,0.234505,6.932255,7.142831
1726836051403,0.18186101,6.9370403,7.1524024
1726836051422,0.25125536,6.9657555,7.1978674
1726836051441,0.234505,6.9633627,7.2217965
1726836051459,0.18664683,6.987292,7.1021514
1726836051478,0.15553902,7.0088277,7.0160065
1726836051497,0.21536173,6.925076,7.0925794
1726836051515,0.24886245,6.8843966,7.348621
1726836051534,0.25125536,7.0471144,7.1284733
1726836051553,0.24168372,6.925076,7.0638647
1726836051572,0.19382556,6.7312503,7.135652
1726836051590,0.17228939,6.882004,7.1978674
1726836051609,0.208183,6.9107184,7.286405
1726836051628,0.19861138,7.0207925,7.1954746
1726836051647,0.2392908,7.004042,7.150009
1726836051665,0.208183,6.944219,7.104544
1726836051684,0.18903974,6.9131117,7.111723
1726836051703,0.16989647,6.893968,7.130866
1726836051722,0.22732627,6.927469,7.1476164
1726836051740,0.24168372,6.975327,7.2265825
1726836051760,0.2368979,6.982506,7.2026534
1726836051779,0.16271774,6.9035397,7.2481184
1726836051798,0.22971918,6.9346476,7.16676
1726836051817,0.17707519,6.951398,7.1835103
1726836051835,0.2392908,6.9848986,7.080615
1726836051854,0.21057591,6.870039,7.054293
1726836051873,0.2368979,6.929862,7.138045
1726836051891,0.27757734,6.968148,7.159581
1726836051910,0.21775463,6.9920774,7.2002606
1726836051929,0.19382556,6.9920774,7.2217965
1726836051948,0.19143265,7.004042,7.188296
1726836051966,0.15793194,6.927469,7.1476164
1726836051985,0.20100428,6.927469,7.135652
1726836052004,0.19143265,6.877218,7.1021514
1726836052023,0.22254045,6.9226832,7.1476164
1726836052041,0.2632199,6.9968634,7.150009
1726836052060,0.234505,6.9657555,7.1524024
1726836052079,0.22493336,6.975327,7.181117
1726836052098,0.18664683,6.901147,7.243333
1726836052116,0.16032484,6.9083257,7.193082
1726836052135,0.16032484,6.9035397,7.1524024
1726836052154,0.16989647,6.9226832,7.16676
1726836052173,0.2057901,6.92029,7.1524024
1726836052191,0.17228939,6.953791,7.185903
1726836052210,0.24407662,6.9585767,7.185903
1726836052229,0.18664683,6.9370403,7.2002606
1726836052248,0.21057591,6.944219,7.188296
1726836052266,0.24168372,6.951398,7.1691527
1726836052285,0.21536173,6.9394336,7.1954746
1726836052304,0.19382556,6.9370403,7.188296
1726836052323,0.19382556,6.882004,7.133259
1726836052341,0.2057901,6.9370403,7.1141157
1726836052360,0.18903974,6.925076,7.243333
1726836052379,0.2392908,6.944219,7.267262
1726836052398,0.18664683,6.987292,7.1404376
1726836052416,0.21536173,6.9370403,7.1476164
1726836052435,0.16750357,6.968148,6.968148
1726836052454,0.208183,6.793466,7.2194037
1726836052473,0.234505,6.999256,7.3199058
1726836052491,0.2392908,7.0423284,7.011221
1726836052510,0.22014755,6.781502,7.1906886
1726836052529,0.234505,6.8532887,7.1906886
1726836052548,0.18664683,6.8796105,7.2648687
1726836052566,0.18425392,6.980113,7.2720475
1726836052586,0.208183,7.0136137,7.185903
1726836052605,0.25604117,6.9729342,7.106937
1726836052624,0.21536173,6.905933,7.16676
1726836052643,0.18186101,6.8891826,7.188296
1726836052661,0.24168372,6.905933,7.154795
1726836052680,0.19621846,6.9370403,7.193082
1726836052699,0.20339718,6.968148,7.1476164
1726836052717,0.19621846,6.9466124,7.236154
1726836052736,0.15314612,6.917897,7.1978674
1726836052755,0.16989647,6.893968,7.2146177
1726836052774,0.18186101,6.9705415,7.138045
1726836052792,0.16032484,6.9155045,7.1189017
1726836052811,0.21536173,6.9131117,7.10933
1726836052830,0.20339718,6.982506,7.1739383
1726836052849,0.20100428,7.0136137,7.1524024
1726836052867,0.16750357,7.0734363,7.135652
1726836052886,0.208183,7.011221,7.133259
1726836052905,0.20339718,6.9896846,7.1787243
1726836052924,0.22732627,6.9394336,7.1260805
1726836052942,0.2057901,6.9155045,7.085401
1726836052962,0.19382556,6.917897,7.106937
1726836052981,0.22014755,6.968148,7.1476164
1726836053000,0.2656128,6.9466124,7.1404376
1726836053019,0.2632199,6.956184,7.1524024
1726836053037,0.24407662,6.944219,7.1835103
1726836053056,0.208183,6.944219,7.185903
1726836053075,0.21775463,6.9131117,7.138045
1726836053093,0.23211208,6.925076,7.1476164
1726836053112,0.15553902,6.9609694,7.1787243
1726836053131,0.19382556,6.9729342,7.135652
1726836053150,0.19621846,6.9657555,7.1452236
1726836053168,0.2057901,6.9609694,7.1691527
1726836053187,0.2057901,6.975327,7.1165085
1726836053206,0.20339718,6.9848986,7.133259
1726836053225,0.19621846,6.9729342,7.1404376
1726836053243,0.20100428,6.951398,7.1260805
1726836053262,0.19382556,6.9418263,7.099758
1726836053281,0.20339718,6.951398,7.130866
1726836053300,0.17228939,6.951398,7.1284733
1726836053318,0.19861138,6.927469,7.1189017
1726836053337,0.17228939,6.956184,7.207439
1726836053356,0.20339718,6.9920774,7.1715455
1726836053375,0.21775463,6.9418263,7.1021514
1726836053393,0.18903974,7.0231853,7.0399356
1726836053412,0.21775463,6.877218,7.1404376
1726836053431,0.208183,6.843717,7.4323726
1726836053450,0.22014755,7.0207925,7.080615
1726836053468,0.22971918,6.850896,7.099758
1726836053487,0.17946811,6.78868,7.16676
1726836053506,0.17707519,6.8604674,7.231368
1726836053525,0.21775463,6.9035397,7.2840123
1726836053543,0.25125536,7.037543,7.135652
1726836053562,0.24886245,7.032757,7.0901866
1726836053581,0.19382556,6.99447,7.111723
1726836053600,0.19143265,6.951398,7.0734363
1726836053618,0.21775463,6.953791,7.130866
1726836053637,0.17946811,6.9896846,7.1452236
1726836053656,0.22254045,6.953791,7.2002606
1726836053675,0.18425392,6.9585767,7.2026534
1726836053693,0.208183,6.9466124,7.2529044
1726836053713,0.18903974,6.9466124,7.1835103
1726836053732,0.19621846,6.9705415,7.185903
1726836053751,0.20100428,6.9705415,7.056686
1726836053770,0.16750357,6.877218,7.161974
1726836053788,0.16511066,6.9131117,7.104544
1726836053807,0.2057901,6.9585767,7.2026534
1726836053826,0.16271774,7.054293,7.1715455
1726836053844,0.17468229,7.006435,7.1763315
1726836053863,0.24168372,6.9848986,7.104544
1726836053882,0.18664683,6.92029,7.1189017
1726836053901,0.19861138,6.9083257,7.080615
1726836053919,0.22493336,6.9633627,7.0901866
1726836053938,0.18664683,6.975327,7.1452236
1726836053957,0.21536173,6.980113,7.1476164
1726836053976,0.24646953,6.9920774,7.1787243
1726836053994,0.19382556,6.9609694,7.1739383
1726836054013,0.19861138,6.9466124,7.1739383
1726836054032,0.16511066,6.9466124,7.1715455
1726836054051,0.19861138,6.9226832,7.1524024
1726836054069,0.234505,6.92029,7.150009
1726836054089,0.21775463,6.9394336,7.1189017
1726836054108,0.17468229,6.980113,7.16676
1726836054127,0.24886245,6.97772,7.193082
1726836054146,0.21057591,6.982506,7.159581
1726836054164,0.208183,6.9729342,7.159581
1726836054183,0.21057591,6.9370403,7.1715455
1726836054202,0.2057901,6.927469,7.1284733
1726836054220,0.17468229,6.9466124,7.154795
1726836054239,0.20339718,6.953791,7.1476164
