,Timestamp,RR-intervals
9425,1707292493.42,888.0
9426,1707292494.292,872.0
9427,1707292495.124,832.0
9428,1707292495.916,792.0
9429,1707292496.676,760.0
9430,1707292497.42,744.0
9431,1707292498.18,760.0
9432,1707292499.012,832.0
9433,1707292499.924,912.0
9434,1707292500.796,872.0
9435,1707292501.604,808.0
9436,1707292502.38,776.0
9437,1707292503.156,776.0
9438,1707292503.94,784.0
9439,1707292504.748,808.0
9440,1707292505.572,824.0
9441,1707292506.404,832.0
9442,1707292507.236,832.0
9443,1707292508.036,800.0
9444,1707292508.82,784.0
9445,1707292509.596,776.0
9446,1707292510.388,792.0
9447,1707292511.212,824.0
9448,1707292512.132,920.0
9449,1707292513.068,936.0
9450,1707292513.988,920.0
9451,1707292514.836,848.0
9452,1707292515.644,808.0
9453,1707292516.412,768.0
9454,1707292517.164,752.0
9455,1707292517.908,744.0
9456,1707292518.668,760.0
9457,1707292519.524,856.0
9458,1707292520.404,880.0
9459,1707292521.228,824.0
9460,1707292522.012,784.0
9461,1707292522.796,784.0
9462,1707292523.588,792.0
9463,1707292524.412,824.0
9464,1707292525.228,816.0
9465,1707292526.044,816.0
9466,1707292526.86,816.0
9467,1707292527.684,824.0
9468,1707292528.492,808.0
9469,1707292529.276,784.0
9470,1707292530.068,792.0
9471,1707292530.86,792.0
9472,1707292531.628,768.0
9473,1707292532.444,816.0
9474,1707292533.204,760.0
9475,1707292533.932,728.0
9476,1707292534.676,744.0
9477,1707292535.396,720.0
9478,1707292536.108,712.0
9479,1707292536.836,728.0
9480,1707292537.588,752.0
9481,1707292538.396,808.0
9482,1707292539.236,840.0
9483,1707292540.004,768.0
9484,1707292540.748,744.0
9485,1707292541.476,728.0
9486,1707292542.204,728.0
9487,1707292542.948,744.0
9488,1707292543.732,784.0
9489,1707292544.556,824.0
9490,1707292545.42,864.0
9491,1707292546.308,888.0
9492,1707292547.188,880.0
9493,1707292548.06,872.0
9494,1707292548.892,832.0
9495,1707292549.732,840.0
9496,1707292550.524,792.0
9497,1707292551.284,760.0
9498,1707292552.028,744.0
9499,1707292552.78,752.0
9500,1707292553.564,784.0
9501,1707292554.444,880.0
9502,1707292555.5,1056.0
9503,1707292556.468,968.0
9504,1707292557.436,968.0
9505,1707292558.372,936.0
9506,1707292559.244,872.0
9507,1707292560.044,800.0
9508,1707292560.828,784.0
9509,1707292561.612,784.0
9510,1707292562.412,800.0
9511,1707292563.268,856.0
9512,1707292564.196,928.0
9513,1707292565.124,928.0
9514,1707292566.076,952.0
9515,1707292567.012,936.0
9516,1707292567.908,896.0
9517,1707292568.796,888.0
9518,1707292569.724,928.0
9519,1707292570.668,944.0
9520,1707292571.532,864.0
9521,1707292572.332,800.0
9522,1707292573.108,776.0
9523,1707292573.868,760.0
9524,1707292574.684,816.0
9525,1707292575.608,924.0
9526,1707292576.64,1032.0
9527,1707292577.64,1000.0
9528,1707292578.568,928.0
9529,1707292579.44,872.0
9530,1707292580.24,800.0
9531,1707292581.032,792.0
9532,1707292581.832,800.0
9533,1707292582.672,840.0
9534,1707292583.544,872.0
9535,1707292584.432,888.0
9536,1707292585.328,896.0
9537,1707292586.24,912.0
9538,1707292587.144,904.0
9539,1707292588.024,880.0
9540,1707292588.88,856.0
9541,1707292589.72,840.0
9542,1707292590.504,784.0
9543,1707292591.272,768.0
9544,1707292592.056,784.0
9545,1707292592.888,832.0
9546,1707292593.8,912.0
9547,1707292594.736,936.0
9548,1707292595.576,840.0
9549,1707292596.384,808.0
9550,1707292597.2,816.0
9551,1707292598.024,824.0
9552,1707292598.88,856.0
9553,1707292599.768,888.0
9554,1707292600.688,920.0
9555,1707292601.608,920.0
9556,1707292602.464,856.0
9557,1707292603.336,872.0
9558,1707292604.224,888.0
9559,1707292605.088,864.0
9560,1707292605.912,824.0
9561,1707292606.696,784.0
9562,1707292607.456,760.0
9563,1707292608.208,752.0
9564,1707292609.016,808.0
9565,1707292609.984,968.0
9566,1707292610.96,976.0
9567,1707292611.888,928.0
9568,1707292612.808,920.0
9569,1707292613.688,880.0
9570,1707292614.576,888.0
9571,1707292615.48,904.0
9572,1707292616.416,936.0
9573,1707292617.312,896.0
9574,1707292618.128,816.0
9575,1707292618.896,768.0
9576,1707292619.656,760.0
9577,1707292620.416,760.0
9578,1707292621.184,768.0
9579,1707292622.016,832.0
9580,1707292622.856,840.0
9581,1707292623.648,792.0
9582,1707292624.4,752.0
9583,1707292625.144,744.0
9584,1707292625.896,752.0
9585,1707292626.672,776.0
9586,1707292627.456,784.0
9587,1707292628.288,832.0
9588,1707292629.144,856.0
9589,1707292629.992,848.0
9590,1707292630.856,864.0
9591,1707292631.76,904.0
9592,1707292632.68,920.0
9593,1707292633.592,912.0
9594,1707292634.52,928.0
9595,1707292635.408,888.0
9596,1707292636.224,816.0
9597,1707292637.016,792.0
9598,1707292637.8,784.0
9599,1707292638.6,800.0
9600,1707292639.48,880.0
9601,1707292640.488,1008.0
9602,1707292641.504,1016.0
9603,1707292642.488,984.0
9604,1707292643.408,920.0
9605,1707292644.32,912.0
9606,1707292645.176,856.0
9607,1707292646.056,880.0
9608,1707292646.904,848.0
9609,1707292647.712,808.0
9610,1707292648.504,792.0
9611,1707292649.32,816.0
9612,1707292650.24,920.0
9613,1707292651.264,1024.0
9614,1707292652.248,984.0
9615,1707292653.088,840.0
9616,1707292653.896,808.0
9617,1707292654.704,808.0
9618,1707292655.552,848.0
9619,1707292656.488,936.0
9620,1707292657.44,952.0
9621,1707292658.288,848.0
9622,1707292659.096,808.0
9623,1707292659.896,800.0
9624,1707292660.712,816.0
9625,1707292661.568,856.0
9626,1707292662.528,960.0
9627,1707292663.544,1016.0
9628,1707292664.552,1008.0
9629,1707292665.496,944.0
9630,1707292666.336,840.0
9631,1707292667.16,824.0
9632,1707292667.968,808.0
9633,1707292668.8,832.0
9634,1707292669.704,904.0
9635,1707292670.712,1008.0
9636,1707292671.76,1048.0
9637,1707292672.68,920.0
9638,1707292673.568,888.0
9639,1707292674.424,856.0
9640,1707292675.28,856.0
9641,1707292676.168,888.0
9642,1707292677.104,936.0
9643,1707292678.056,952.0
9644,1707292678.984,928.0
9645,1707292679.928,944.0
9646,1707292680.888,960.0
9647,1707292681.84,952.0
9648,1707292682.784,944.0
9649,1707292683.704,920.0
9650,1707292684.64,936.0
9651,1707292685.568,928.0
9652,1707292686.472,904.0
9653,1707292687.32,848.0
9654,1707292688.136,816.0
9655,1707292688.952,816.0
9656,1707292689.776,824.0
9657,1707292690.64,864.0
9658,1707292691.536,896.0
9659,1707292692.408,872.0
9660,1707292693.264,856.0
9661,1707292694.12,856.0
9662,1707292694.928,808.0
9663,1707292695.72,792.0
9664,1707292696.504,784.0
9665,1707292697.304,800.0
9666,1707292698.168,864.0
9667,1707292699.104,936.0
9668,1707292700.0,896.0
9669,1707292700.88,880.0
9670,1707292701.72,840.0
9671,1707292702.536,816.0
9672,1707292703.336,800.0
9673,1707292704.176,840.0
9674,1707292705.048,872.0
9675,1707292705.968,920.0
9676,1707292706.936,968.0
9677,1707292707.808,872.0
9678,1707292708.632,824.0
9679,1707292709.472,840.0
9680,1707292710.312,840.0
9681,1707292711.208,896.0
9682,1707292712.088,880.0
9683,1707292713.0,912.0
9684,1707292713.936,936.0
9685,1707292714.896,960.0
9686,1707292715.824,928.0
9687,1707292716.776,952.0
9688,1707292717.712,936.0
9689,1707292718.624,912.0
9690,1707292719.464,840.0
9691,1707292720.264,800.0
9692,1707292721.056,792.0
9693,1707292721.864,808.0
9694,1707292722.728,864.0
9695,1707292723.68,952.0
9696,1707292724.56,880.0
9697,1707292725.392,832.0
9698,1707292726.216,824.0
9699,1707292727.04,824.0
9700,1707292727.872,832.0
9701,1707292728.648,776.0
9702,1707292729.408,760.0
9703,1707292730.144,736.0
9704,1707292730.896,752.0
9705,1707292731.664,768.0
9706,1707292732.44,776.0
9707,1707292733.216,776.0
9708,1707292734.0,784.0
9709,1707292734.768,768.0
9710,1707292735.512,744.0
9711,1707292736.264,752.0
9712,1707292737.056,792.0
9713,1707292737.864,808.0
9714,1707292738.672,808.0
9715,1707292739.496,824.0
9716,1707292740.344,848.0
9717,1707292741.176,832.0
9718,1707292741.992,816.0
9719,1707292742.832,840.0
9720,1707292743.648,816.0
9721,1707292744.56,912.0
9722,1707292745.336,776.0
9723,1707292746.088,752.0
9724,1707292746.864,776.0
9725,1707292747.632,768.0
9726,1707292748.416,784.0
9727,1707292749.208,792.0
9728,1707292750.032,824.0
9729,1707292750.88,848.0
9730,1707292751.768,888.0
9731,1707292752.648,880.0
9732,1707292753.544,896.0
9733,1707292754.416,872.0
9734,1707292755.256,840.0
9735,1707292756.112,856.0
9736,1707292756.968,856.0
9737,1707292757.84,872.0
9738,1707292758.688,848.0
9739,1707292759.504,816.0
9740,1707292760.28,776.0
9741,1707292761.056,776.0
9742,1707292761.824,768.0
9743,1707292762.608,784.0
9744,1707292763.424,816.0
9745,1707292764.232,808.0
9746,1707292765.064,832.0
9747,1707292765.904,840.0
9748,1707292766.728,824.0
9749,1707292767.536,808.0
9750,1707292768.352,816.0
9751,1707292769.16,808.0
9752,1707292769.952,792.0
9753,1707292770.76,808.0
9754,1707292771.584,824.0
9755,1707292772.4,816.0
9756,1707292773.2,800.0
9757,1707292773.952,752.0
9758,1707292774.704,752.0
9759,1707292775.472,768.0
9760,1707292776.232,760.0
9761,1707292777.008,776.0
9762,1707292777.768,760.0
9763,1707292778.584,816.0
9764,1707292779.504,920.0
9765,1707292780.448,944.0
9766,1707292781.32,872.0
9767,1707292782.144,824.0
9768,1707292782.928,784.0
9769,1707292783.72,792.0
9770,1707292784.528,808.0
9771,1707292785.384,856.0
9772,1707292786.264,880.0
9773,1707292787.224,960.0
9774,1707292788.168,944.0
9775,1707292789.144,976.0
9776,1707292790.112,968.0
9777,1707292791.032,920.0
9778,1707292791.936,904.0
9779,1707292792.808,872.0
9780,1707292793.64,832.0
9781,1707292794.456,816.0
9782,1707292795.232,776.0
9783,1707292795.992,760.0
9784,1707292796.752,760.0
9785,1707292797.544,792.0
9786,1707292798.448,904.0
9787,1707292799.464,1016.0
9788,1707292800.4,936.0
9789,1707292801.368,968.0
9790,1707292802.336,968.0
9791,1707292803.28,944.0
9792,1707292804.232,952.0
9793,1707292805.152,920.0
9794,1707292806.104,952.0
9795,1707292807.064,960.0
9796,1707292808.024,960.0
9797,1707292808.952,928.0
9798,1707292809.872,920.0
9799,1707292810.736,864.0
9800,1707292811.576,840.0
9801,1707292812.432,856.0
9802,1707292813.256,824.0
9803,1707292814.04,784.0
9804,1707292814.808,768.0
9805,1707292815.616,808.0
9806,1707292816.496,880.0
9807,1707292817.488,992.0
9808,1707292818.376,888.0
9809,1707292819.184,808.0
9810,1707292819.976,792.0
9811,1707292820.776,800.0
9812,1707292821.6,824.0
9813,1707292822.48,880.0
9814,1707292823.368,888.0
9815,1707292824.272,904.0
9816,1707292825.16,888.0
9817,1707292826.056,896.0
9818,1707292826.936,880.0
9819,1707292827.784,848.0
9820,1707292828.624,840.0
9821,1707292829.464,840.0
9822,1707292830.328,864.0
9823,1707292831.224,896.0
9824,1707292832.128,904.0
9825,1707292832.952,824.0
9826,1707292833.744,792.0
9827,1707292834.536,792.0
9828,1707292835.352,816.0
9829,1707292836.208,856.0
9830,1707292837.088,880.0
9831,1707292837.952,864.0
9832,1707292838.792,840.0
9833,1707292839.616,824.0
9834,1707292840.448,832.0
9835,1707292841.32,872.0
9836,1707292842.224,904.0
9837,1707292843.152,928.0
9838,1707292844.08,928.0
9839,1707292844.976,896.0
9840,1707292845.88,904.0
9841,1707292846.808,928.0
9842,1707292847.8,992.0
9843,1707292848.8,1000.0
9844,1707292849.704,904.0
9845,1707292850.552,848.0
9846,1707292851.392,840.0
9847,1707292852.24,848.0
9848,1707292853.144,904.0
9849,1707292854.104,960.0
9850,1707292855.08,976.0
9851,1707292856.048,968.0
9852,1707292856.936,888.0
9853,1707292857.784,848.0
9854,1707292858.608,824.0
9855,1707292859.432,824.0
9856,1707292860.28,848.0
9857,1707292861.192,912.0
9858,1707292862.128,936.0
9859,1707292863.008,880.0
9860,1707292863.872,864.0
9861,1707292864.712,840.0
9862,1707292865.608,896.0
9863,1707292866.512,904.0
9864,1707292867.368,856.0
9865,1707292868.192,824.0
9866,1707292869.032,840.0
9867,1707292869.88,848.0
9868,1707292870.808,928.0
9869,1707292871.784,976.0
9870,1707292872.76,976.0
9871,1707292873.68,920.0
9872,1707292874.552,872.0
9873,1707292875.392,840.0
9874,1707292876.24,848.0
9875,1707292877.112,872.0
9876,1707292878.008,896.0
9877,1707292878.912,904.0
9878,1707292879.848,936.0
9879,1707292880.76,912.0
9880,1707292881.656,896.0
9881,1707292882.48,824.0
9882,1707292883.296,816.0
9883,1707292884.112,816.0
9884,1707292884.96,848.0
9885,1707292885.8,840.0
9886,1707292886.632,832.0
9887,1707292887.44,808.0
9888,1707292888.264,824.0
9889,1707292889.096,832.0
9890,1707292889.936,840.0
9891,1707292890.776,840.0
9892,1707292891.608,832.0
9893,1707292892.392,784.0
9894,1707292893.168,776.0
9895,1707292893.936,768.0
9896,1707292894.68,744.0
9897,1707292895.416,736.0
9898,1707292896.256,840.0
9899,1707292897.168,912.0
9900,1707292898.04,872.0
9901,1707292898.84,800.0
9902,1707292899.608,768.0
9903,1707292900.368,760.0
9904,1707292901.144,776.0
9905,1707292901.928,784.0
9906,1707292902.752,824.0
9907,1707292903.624,872.0
9908,1707292904.568,944.0
9909,1707292905.48,912.0
9910,1707292906.376,896.0
9911,1707292907.248,872.0
9912,1707292908.12,872.0
9913,1707292909.008,888.0
9914,1707292909.936,928.0
9915,1707292910.928,992.0
9916,1707292911.912,984.0
9917,1707292912.872,960.0
9918,1707292913.848,976.0
9919,1707292914.792,944.0
9920,1707292915.744,952.0
9921,1707292916.68,936.0
9922,1707292917.632,952.0
9923,1707292918.568,936.0
9924,1707292919.432,864.0
9925,1707292920.256,824.0
9926,1707292921.072,816.0
9927,1707292921.928,856.0
9928,1707292922.832,904.0
9929,1707292923.808,976.0
9930,1707292924.696,888.0
9931,1707292925.528,832.0
9932,1707292926.344,816.0
9933,1707292927.152,808.0
9934,1707292927.968,816.0
9935,1707292928.816,848.0
9936,1707292929.672,856.0
9937,1707292930.536,864.0
9938,1707292931.424,888.0
9939,1707292932.32,896.0
9940,1707292933.192,872.0
9941,1707292934.072,880.0
9942,1707292934.904,832.0
9943,1707292935.72,816.0
9944,1707292936.528,808.0
9945,1707292937.36,832.0
9946,1707292938.232,872.0
9947,1707292939.152,920.0
9948,1707292940.048,896.0
9949,1707292940.888,840.0
9950,1707292941.712,824.0
9951,1707292942.504,792.0
9952,1707292943.272,768.0
9953,1707292944.024,752.0
9954,1707292944.76,736.0
9955,1707292945.504,744.0
9956,1707292946.28,776.0
9957,1707292947.088,808.0
9958,1707292947.88,792.0
9959,1707292948.656,776.0
9960,1707292949.4,744.0
9961,1707292950.16,760.0
9962,1707292950.928,768.0
9963,1707292951.664,736.0
9964,1707292952.4,736.0
9965,1707292953.136,736.0
9966,1707292953.872,736.0
9967,1707292954.632,760.0
9968,1707292955.424,792.0
9969,1707292956.296,872.0
9970,1707292957.16,864.0
9971,1707292957.984,824.0
9972,1707292958.768,784.0
9973,1707292959.528,760.0
9974,1707292960.28,752.0
9975,1707292961.032,752.0
9976,1707292961.808,776.0
9977,1707292962.664,856.0
9978,1707292963.616,952.0
9979,1707292964.536,920.0
9980,1707292965.44,904.0
9981,1707292966.312,872.0
9982,1707292967.152,840.0
9983,1707292967.96,808.0
9984,1707292968.768,808.0
9985,1707292969.552,784.0
9986,1707292970.328,776.0
9987,1707292971.12,792.0
9988,1707292971.928,808.0
9989,1707292972.728,800.0
9990,1707292973.504,776.0
9991,1707292974.304,800.0
9992,1707292975.104,800.0
9993,1707292975.952,848.0
9994,1707292976.736,784.0
9995,1707292977.504,768.0
9996,1707292978.272,768.0
9997,1707292979.064,792.0
9998,1707292979.88,816.0
9999,1707292980.664,784.0
10000,1707292981.4,736.0
10001,1707292982.128,728.0
10002,1707292982.864,736.0
10003,1707292983.576,712.0
10004,1707292984.288,712.0
10005,1707292985.0,712.0
10006,1707292985.728,728.0
10007,1707292986.488,760.0
10008,1707292987.288,800.0
10009,1707292988.16,872.0
10010,1707292989.0,840.0
10011,1707292989.792,792.0
10012,1707292990.552,760.0
10013,1707292991.304,752.0
10014,1707292992.056,752.0
10015,1707292992.808,752.0
10016,1707292993.568,760.0
10017,1707292994.352,784.0
10018,1707292995.144,792.0
10019,1707292995.912,768.0
10020,1707292996.648,736.0
10021,1707292997.408,760.0
10022,1707292998.248,840.0
10023,1707292999.04,792.0
10024,1707292999.832,792.0
10025,1707293000.632,800.0
10026,1707293001.44,808.0
10027,1707293002.24,800.0
10028,1707293003.024,784.0
10029,1707293003.808,784.0
10030,1707293004.584,776.0
10031,1707293005.376,792.0
10032,1707293006.16,784.0
10033,1707293006.96,800.0
10034,1707293007.76,800.0
10035,1707293008.592,832.0
10036,1707293009.44,848.0
10037,1707293010.288,848.0
10038,1707293011.128,840.0
10039,1707293011.936,808.0
10040,1707293012.728,792.0
10041,1707293013.496,768.0
10042,1707293014.272,776.0
10043,1707293015.04,768.0
10044,1707293015.792,752.0
10045,1707293016.536,744.0
10046,1707293017.288,752.0
10047,1707293018.048,760.0
10048,1707293018.792,744.0
10049,1707293019.568,776.0
10050,1707293020.376,808.0
10051,1707293021.24,864.0
10052,1707293022.128,888.0
10053,1707293022.992,864.0
10054,1707293023.848,856.0
10055,1707293024.72,872.0
10056,1707293025.632,912.0
10057,1707293026.576,944.0
10058,1707293027.528,952.0
10059,1707293028.432,904.0
10060,1707293029.272,840.0
10061,1707293030.104,832.0
10062,1707293030.896,792.0
10063,1707293031.68,784.0
10064,1707293032.456,776.0
10065,1707293033.192,736.0
10066,1707293033.912,720.0
10067,1707293034.64,728.0
10068,1707293035.368,728.0
10069,1707293036.112,744.0
10070,1707293036.84,728.0
10071,1707293037.576,736.0
10072,1707293038.312,736.0
10073,1707293039.096,784.0
10074,1707293039.944,848.0
10075,1707293040.776,832.0
10076,1707293041.568,792.0
10077,1707293042.336,768.0
10078,1707293043.096,760.0
10079,1707293043.856,760.0
10080,1707293044.64,784.0
10081,1707293045.44,800.0
10082,1707293046.264,824.0
10083,1707293047.112,848.0
10084,1707293048.0,888.0
10085,1707293048.912,912.0
10086,1707293049.824,912.0
10087,1707293050.744,920.0
10088,1707293051.656,912.0
10089,1707293052.536,880.0
10090,1707293053.408,872.0
10091,1707293054.24,832.0
10092,1707293055.04,800.0
10093,1707293055.824,784.0
10094,1707293056.608,784.0
10095,1707293057.376,768.0
10096,1707293058.152,776.0
10097,1707293058.936,784.0
10098,1707293059.8,864.0
10099,1707293060.72,920.0
10100,1707293061.568,848.0
10101,1707293062.376,808.0
10102,1707293063.16,784.0
10103,1707293063.952,792.0
10104,1707293064.792,840.0
10105,1707293065.72,928.0
10106,1707293066.56,840.0
10107,1707293067.36,800.0
10108,1707293068.144,784.0
10109,1707293068.928,784.0
10110,1707293069.752,824.0
10111,1707293070.72,968.0
10112,1707293071.688,968.0
10113,1707293072.576,888.0
10114,1707293073.424,848.0
10115,1707293074.256,832.0
10116,1707293075.104,848.0
10117,1707293075.992,888.0
10118,1707293076.944,952.0
10119,1707293077.896,952.0
10120,1707293078.84,944.0
10121,1707293079.784,944.0
10122,1707293080.704,920.0
10123,1707293081.624,920.0
10124,1707293082.496,872.0
10125,1707293083.312,816.0
10126,1707293084.144,832.0
10127,1707293084.976,832.0
10128,1707293085.816,840.0
10129,1707293086.704,888.0
10130,1707293087.608,904.0
10131,1707293088.552,944.0
10132,1707293089.464,912.0
10133,1707293090.328,864.0
10134,1707293091.168,840.0
10135,1707293091.984,816.0
10136,1707293092.776,792.0
10137,1707293093.568,792.0
10138,1707293094.352,784.0
10139,1707293095.12,768.0
10140,1707293095.872,752.0
10141,1707293096.624,752.0
10142,1707293097.392,768.0
10143,1707293098.208,816.0
10144,1707293099.088,880.0
10145,1707293099.92,832.0
10146,1707293100.72,800.0
10147,1707293101.504,784.0
10148,1707293102.28,776.0
10149,1707293103.056,776.0
10150,1707293103.824,768.0
10151,1707293104.624,800.0
10152,1707293105.464,840.0
10153,1707293106.344,880.0
10154,1707293107.24,896.0
10155,1707293108.128,888.0
10156,1707293108.976,848.0
10157,1707293109.824,848.0
10158,1707293110.68,856.0
10159,1707293111.52,840.0
10160,1707293112.344,824.0
10161,1707293113.112,768.0
10162,1707293113.888,776.0
10163,1707293114.704,816.0
10164,1707293115.52,816.0
10165,1707293116.416,896.0
10166,1707293117.312,896.0
10167,1707293118.128,816.0
10168,1707293118.928,800.0
10169,1707293119.712,784.0
10170,1707293120.496,784.0
10171,1707293121.328,832.0
10172,1707293122.288,960.0
10173,1707293123.304,1016.0
10174,1707293124.176,872.0
10175,1707293125.04,864.0
10176,1707293125.92,880.0
10177,1707293126.832,912.0
10178,1707293127.76,928.0
10179,1707293128.664,904.0
10180,1707293129.576,912.0
10181,1707293130.488,912.0
10182,1707293131.4,912.0
10183,1707293132.352,952.0
10184,1707293133.296,944.0
10185,1707293134.2,904.0
10186,1707293135.072,872.0
10187,1707293135.936,864.0
10188,1707293136.824,888.0
10189,1707293137.72,896.0
10190,1707293138.632,912.0
10191,1707293139.48,848.0
10192,1707293140.32,840.0
10193,1707293141.16,840.0
10194,1707293142.04,880.0
10195,1707293142.976,936.0
10196,1707293143.872,896.0
10197,1707293144.72,848.0
10198,1707293145.56,840.0
10199,1707293146.416,856.0
10200,1707293147.296,880.0
10201,1707293148.184,888.0
10202,1707293149.104,920.0
10203,1707293150.032,928.0
10204,1707293150.96,928.0
10205,1707293151.872,912.0
10206,1707293152.728,856.0
10207,1707293153.544,816.0
10208,1707293154.36,816.0
10209,1707293155.184,824.0
10210,1707293156.04,856.0
10211,1707293156.96,920.0
10212,1707293157.872,912.0
10213,1707293158.784,912.0
10214,1707293159.68,896.0
10215,1707293160.576,896.0
10216,1707293161.432,856.0
10217,1707293162.28,848.0
10218,1707293163.152,872.0
10219,1707293164.056,904.0
10220,1707293164.976,920.0
10221,1707293165.88,904.0
10222,1707293166.776,896.0
10223,1707293167.648,872.0
10224,1707293168.464,816.0
10225,1707293169.264,800.0
10226,1707293170.064,800.0
10227,1707293170.864,800.0
10228,1707293171.704,840.0
10229,1707293172.56,856.0
10230,1707293173.408,848.0
10231,1707293174.232,824.0
10232,1707293175.056,824.0
10233,1707293175.896,840.0
10234,1707293176.744,848.0
10235,1707293177.608,864.0
10236,1707293178.472,864.0
10237,1707293179.336,864.0
10238,1707293180.216,880.0
10239,1707293181.08,864.0
10240,1707293181.888,808.0
10241,1707293182.72,832.0
10242,1707293183.56,840.0
10243,1707293184.464,904.0
10244,1707293185.32,856.0
10245,1707293186.144,824.0
10246,1707293186.96,816.0
10247,1707293187.784,824.0
10248,1707293188.64,856.0
10249,1707293189.544,904.0
10250,1707293190.424,880.0
10251,1707293191.256,832.0
10252,1707293192.056,800.0
10253,1707293192.872,816.0
10254,1707293193.688,816.0
10255,1707293194.52,832.0
10256,1707293195.352,832.0
10257,1707293196.176,824.0
10258,1707293196.968,792.0
10259,1707293197.744,776.0
10260,1707293198.52,776.0
10261,1707293199.296,776.0
10262,1707293200.064,768.0
10263,1707293200.824,760.0
10264,1707293201.568,744.0
10265,1707293202.304,736.0
10266,1707293203.048,744.0
10267,1707293203.832,784.0
10268,1707293204.632,800.0
10269,1707293205.392,760.0
10270,1707293206.136,744.0
10271,1707293206.88,744.0
10272,1707293207.616,736.0
10273,1707293208.36,744.0
10274,1707293209.104,744.0
10275,1707293209.896,792.0
10276,1707293210.744,848.0
10277,1707293211.624,880.0
10278,1707293212.488,864.0
10279,1707293213.32,832.0
10280,1707293214.128,808.0
10281,1707293214.912,784.0
10282,1707293215.672,760.0
10283,1707293216.472,800.0
10284,1707293217.328,856.0
10285,1707293218.24,912.0
10286,1707293219.136,896.0
10287,1707293220.024,888.0
10288,1707293220.888,864.0
10289,1707293221.72,832.0
10290,1707293222.544,824.0
10291,1707293223.352,808.0
10292,1707293224.152,800.0
10293,1707293224.92,768.0
10294,1707293225.688,768.0
10295,1707293226.432,744.0
10296,1707293227.176,744.0
10297,1707293227.944,768.0
10298,1707293228.8,856.0
10299,1707293229.752,952.0
10300,1707293230.584,832.0
10301,1707293231.424,840.0
10302,1707293232.264,840.0
10303,1707293233.136,872.0
10304,1707293234.04,904.0
10305,1707293234.96,920.0
10306,1707293235.912,952.0
10307,1707293236.84,928.0
10308,1707293237.752,912.0
10309,1707293238.64,888.0
10310,1707293239.536,896.0
10311,1707293240.408,872.0
10312,1707293241.272,864.0
10313,1707293242.144,872.0
10314,1707293242.96,816.0
10315,1707293243.76,800.0
10316,1707293244.552,792.0
10317,1707293245.368,816.0
10318,1707293246.2,832.0
10319,1707293247.04,840.0
10320,1707293247.88,840.0
10321,1707293248.712,832.0
10322,1707293249.544,832.0
10323,1707293250.32,776.0
10324,1707293251.096,776.0
10325,1707293251.856,760.0
10326,1707293252.632,776.0
10327,1707293253.4,768.0
10328,1707293254.192,792.0
10329,1707293254.984,792.0
10330,1707293255.752,768.0
10331,1707293256.488,736.0
10332,1707293257.216,728.0
10333,1707293257.936,720.0
10334,1707293258.656,720.0
10335,1707293259.368,712.0
10336,1707293260.064,696.0
10337,1707293260.784,720.0
10338,1707293261.512,728.0
10339,1707293262.24,728.0
10340,1707293262.96,720.0
10341,1707293263.704,744.0
10342,1707293264.448,744.0
10343,1707293265.184,736.0
10344,1707293265.944,760.0
10345,1707293266.752,808.0
10346,1707293267.608,856.0
10347,1707293268.464,856.0
10348,1707293269.36,896.0
10349,1707293270.256,896.0
10350,1707293271.144,888.0
10351,1707293272.024,880.0
10352,1707293272.912,888.0
10353,1707293273.768,856.0
10354,1707293274.648,880.0
10355,1707293275.48,832.0
10356,1707293276.304,824.0
10357,1707293277.104,800.0
10358,1707293277.88,776.0
10359,1707293278.64,760.0
10360,1707293279.376,736.0
10361,1707293280.104,728.0
10362,1707293280.88,776.0
10363,1707293281.688,808.0
10364,1707293282.48,792.0
10365,1707293283.272,792.0
10366,1707293284.064,792.0
10367,1707293284.912,848.0
10368,1707293285.8,888.0
10369,1707293286.688,888.0
10370,1707293287.536,848.0
10371,1707293288.36,824.0
10372,1707293289.168,808.0
10373,1707293290.0,832.0
10374,1707293290.848,848.0
10375,1707293291.744,896.0
10376,1707293292.68,936.0
10377,1707293293.616,936.0
10378,1707293294.504,888.0
10379,1707293295.368,864.0
10380,1707293296.216,848.0
10381,1707293297.032,816.0
10382,1707293297.832,800.0
10383,1707293298.632,800.0
10384,1707293299.456,824.0
10385,1707293300.328,872.0
10386,1707293301.232,904.0
10387,1707293302.08,848.0
10388,1707293302.904,824.0
10389,1707293303.728,824.0
10390,1707293304.584,856.0
10391,1707293305.456,872.0
10392,1707293306.328,872.0
10393,1707293307.216,888.0
10394,1707293308.12,904.0
10395,1707293309.016,896.0
10396,1707293309.896,880.0
10397,1707293310.76,864.0
10398,1707293311.608,848.0
10399,1707293312.424,816.0
10400,1707293313.2,776.0
10401,1707293313.976,776.0
10402,1707293314.776,800.0
10403,1707293315.624,848.0
10404,1707293316.432,808.0
10405,1707293317.224,792.0
10406,1707293318.016,792.0
10407,1707293318.816,800.0
10408,1707293319.656,840.0
10409,1707293320.512,856.0
10410,1707293321.408,896.0
10411,1707293322.288,880.0
10412,1707293323.096,808.0
10413,1707293323.872,776.0
10414,1707293324.64,768.0
10415,1707293325.392,752.0
10416,1707293326.152,760.0
10417,1707293326.944,792.0
10418,1707293327.808,864.0
10419,1707293328.704,896.0
10420,1707293329.52,816.0
10421,1707293330.336,816.0
10422,1707293331.16,824.0
